date,symbol,dt_last_refreshed,timezone,open,high,low,close,volume,daily_change,intraday_return_pct,daily_return_pct,cumulative_return_pct,intraday_volatility_abs,volatility_ratio,intraday_volatility_pct,volume_change_pct,moving_avg_7d,moving_avg_30d
2009-02-06,VXX,2026-05-08,US/Eastern,108.1,108.1,95.06,97.7,1024000,-10.4,-9.62,,0.0,13.04,0.13,12.06,,,
2009-02-13,VXX,2026-05-08,US/Eastern,98.33,108.0,97.87,101.99,665600,3.66,3.72,4.39,4.39,10.13,0.1,10.3,-35.0,,
2009-02-20,VXX,2026-05-08,US/Eastern,107.0,116.4,105.0,113.32,358400,6.32,5.91,11.11,15.99,11.4,0.1,10.65,-46.15,,
2009-02-27,VXX,2026-05-08,US/Eastern,111.0,120.0,102.96,108.67,569600,-2.33,-2.1,-4.1,11.23,17.04,0.16,15.35,58.93,,
2009-03-06,VXX,2026-05-08,US/Eastern,111.02,118.55,104.79,113.38,870400,2.36,2.13,4.33,16.05,13.76,0.12,12.39,52.81,,
2009-03-13,VXX,2026-05-08,US/Eastern,113.55,114.5,101.93,104.25,1619200,-9.3,-8.19,-8.05,6.7,12.57,0.12,11.07,86.03,,
2009-03-20,VXX,2026-05-08,US/Eastern,104.0,116.86,102.0,115.96,3072000,11.96,11.5,11.23,18.69,14.86,0.13,14.29,89.72,107.9,
2009-03-27,VXX,2026-05-08,US/Eastern,113.0,114.75,103.18,107.31,2924800,-5.69,-5.04,-7.46,9.84,11.57,0.11,10.24,-4.79,109.27,
2009-04-03,VXX,2026-05-08,US/Eastern,112.0,118.99,106.49,107.42,3200000,-4.58,-4.09,0.1,9.95,12.5,0.12,11.16,9.41,110.04,
2009-04-09,VXX,2026-05-08,US/Eastern,108.39,110.0,100.74,101.86,2022400,-6.53,-6.02,-5.18,4.26,9.26,0.09,8.54,-36.8,108.41,
2009-04-17,VXX,2026-05-08,US/Eastern,102.52,103.51,92.56,92.73,2054400,-9.79,-9.55,-8.96,-5.09,10.95,0.12,10.68,1.58,106.13,
2009-04-24,VXX,2026-05-08,US/Eastern,94.59,101.07,92.31,95.61,1843200,1.02,1.08,3.11,-2.14,8.76,0.09,9.26,-10.28,103.59,
2009-05-01,VXX,2026-05-08,US/Eastern,95.99,99.84,90.21,92.56,1472000,-3.43,-3.57,-3.19,-5.26,9.63,0.1,10.03,-20.14,101.92,
2009-05-08,VXX,2026-05-08,US/Eastern,90.95,91.96,81.49,82.65,1536000,-8.3,-9.13,-10.71,-15.4,10.47,0.13,11.51,4.35,97.16,
2009-05-15,VXX,2026-05-08,US/Eastern,83.65,87.3,80.26,83.43,1523200,-0.22,-0.26,0.94,-14.61,7.04,0.08,8.42,-0.83,93.75,
2009-05-22,VXX,2026-05-08,US/Eastern,83.49,83.81,71.96,83.81,2963200,0.32,0.38,0.46,-14.22,11.85,0.14,14.19,94.54,90.38,
2009-05-29,VXX,2026-05-08,US/Eastern,83.81,83.81,76.15,77.93,1670400,-5.88,-7.02,-7.02,-20.24,7.66,0.1,9.14,-43.63,86.96,
2009-06-05,VXX,2026-05-08,US/Eastern,76.88,80.29,72.72,77.35,1657600,0.47,0.61,-0.74,-20.83,7.57,0.1,9.85,-0.77,84.76,
2009-06-12,VXX,2026-05-08,US/Eastern,78.04,80.01,71.48,71.9,1721600,-6.14,-7.87,-7.05,-26.41,8.53,0.12,10.93,3.86,81.38,
2009-06-19,VXX,2026-05-08,US/Eastern,72.9,80.27,72.68,76.02,2150400,3.12,4.28,5.73,-22.19,7.58,0.1,10.4,24.91,79.01,
2009-06-26,VXX,2026-05-08,US/Eastern,77.97,79.94,69.27,69.8,2432000,-8.17,-10.48,-8.18,-28.56,10.67,0.15,13.68,13.1,77.18,
2009-07-02,VXX,2026-05-08,US/Eastern,69.94,71.68,65.87,71.58,3180800,1.64,2.34,2.55,-26.73,5.81,0.08,8.31,30.79,75.48,
2009-07-10,VXX,2026-05-08,US/Eastern,72.47,77.3,70.58,73.15,2336000,0.68,0.94,2.19,-25.13,6.72,0.09,9.27,-26.56,73.96,
2009-07-17,VXX,2026-05-08,US/Eastern,73.48,73.72,65.75,66.33,4736000,-7.15,-9.73,-9.32,-32.11,7.97,0.12,10.85,102.74,72.3,
2009-07-24,VXX,2026-05-08,US/Eastern,65.99,66.58,59.33,59.37,5766400,-6.62,-10.03,-10.49,-39.23,7.25,0.12,10.99,21.76,69.74,
2009-07-31,VXX,2026-05-08,US/Eastern,60.23,63.93,59.36,61.97,3667200,1.74,2.89,4.38,-36.57,4.57,0.07,7.59,-36.4,68.32,
2009-08-07,VXX,2026-05-08,US/Eastern,61.34,61.78,57.51,58.27,3468800,-3.07,-5.0,-5.97,-40.36,4.27,0.07,6.96,-5.41,65.78,
2009-08-14,VXX,2026-05-08,US/Eastern,58.8,61.52,57.14,58.87,3456000,0.07,0.12,1.03,-39.74,4.38,0.07,7.45,-0.37,64.22,
2009-08-21,VXX,2026-05-08,US/Eastern,60.46,62.33,56.45,56.74,4550400,-3.72,-6.15,-3.62,-41.92,5.88,0.1,9.73,31.67,62.1,
2009-08-28,VXX,2026-05-08,US/Eastern,56.56,59.75,56.07,58.51,4422400,1.95,3.45,3.12,-40.11,3.68,0.06,6.51,-2.81,60.01,84.68
2009-09-04,VXX,2026-05-08,US/Eastern,59.09,62.74,58.0,58.01,4678400,-1.08,-1.83,-0.85,-40.62,4.74,0.08,8.02,5.79,58.82,83.36
2009-09-11,VXX,2026-05-08,US/Eastern,57.51,57.54,51.16,52.79,6060800,-4.72,-8.21,-9.0,-45.97,6.38,0.12,11.09,29.55,57.88,81.72
2009-09-18,VXX,2026-05-08,US/Eastern,53.0,53.62,48.9,50.7,6880000,-2.3,-4.34,-3.96,-48.11,4.72,0.09,8.91,13.52,56.27,79.63
2009-09-25,VXX,2026-05-08,US/Eastern,51.42,51.97,47.6,50.94,7097600,-0.48,-0.93,0.47,-47.86,4.37,0.09,8.5,3.16,55.22,77.71
2009-10-02,VXX,2026-05-08,US/Eastern,50.95,53.53,48.63,52.23,5305600,1.28,2.51,2.53,-46.54,4.9,0.09,9.62,-25.25,54.27,75.67
2009-10-09,VXX,2026-05-08,US/Eastern,52.29,52.37,47.21,47.32,5113600,-4.97,-9.5,-9.4,-51.57,5.16,0.11,9.87,-3.62,52.93,73.77
2009-10-16,VXX,2026-05-08,US/Eastern,46.99,47.29,43.68,44.61,5088000,-2.38,-5.06,-5.73,-54.34,3.61,0.08,7.68,-0.5,50.94,71.39
2009-10-23,VXX,2026-05-08,US/Eastern,44.43,44.49,41.16,42.32,8499200,-2.11,-4.75,-5.13,-56.68,3.33,0.08,7.49,67.04,48.7,69.23
2009-10-30,VXX,2026-05-08,US/Eastern,41.97,49.0,41.2,48.22,9158400,6.25,14.89,13.94,-50.64,7.8,0.16,18.58,7.76,48.05,67.25
2009-11-06,VXX,2026-05-08,US/Eastern,47.55,49.91,44.55,44.63,9004800,-2.92,-6.14,-7.45,-54.32,5.36,0.12,11.27,-1.68,47.18,65.35
2009-11-13,VXX,2026-05-08,US/Eastern,43.79,44.9,41.12,43.5,7251200,-0.29,-0.66,-2.53,-55.48,3.78,0.09,8.63,-19.47,46.12,63.7
2009-11-20,VXX,2026-05-08,US/Eastern,42.97,43.5,40.85,41.24,7968000,-1.73,-4.03,-5.2,-57.79,2.65,0.06,6.17,9.89,44.55,61.89
2009-11-27,VXX,2026-05-08,US/Eastern,40.22,42.15,37.52,40.12,8812800,-0.11,-0.26,-2.72,-58.94,4.63,0.12,11.51,10.6,43.52,60.14
2009-12-04,VXX,2026-05-08,US/Eastern,39.87,40.87,37.61,38.44,8518400,-1.43,-3.59,-4.19,-60.66,3.26,0.08,8.18,-3.34,42.64,58.67
2009-12-11,VXX,2026-05-08,US/Eastern,38.71,39.6,37.81,38.1,6777600,-0.62,-1.59,-0.9,-61.01,1.79,0.05,4.62,-20.44,42.04,57.16
2009-12-18,VXX,2026-05-08,US/Eastern,37.8,38.18,35.13,35.24,6924800,-2.56,-6.77,-7.49,-63.93,3.05,0.09,8.07,2.17,40.18,55.54
2009-12-24,VXX,2026-05-08,US/Eastern,35.1,35.2,32.16,32.6,5062400,-2.5,-7.12,-7.49,-66.63,3.04,0.09,8.66,-26.89,38.46,54.03
2009-12-31,VXX,2026-05-08,US/Eastern,32.6,34.09,32.04,34.07,10464000,1.47,4.51,4.51,-65.13,2.05,0.06,6.29,106.7,37.12,52.59
2010-01-08,VXX,2026-05-08,US/Eastern,33.22,33.24,29.5,29.52,19129600,-3.7,-11.14,-13.35,-69.79,3.74,0.13,11.26,82.81,35.44,51.17
2010-01-15,VXX,2026-05-08,US/Eastern,29.3,30.62,28.6,29.51,26323200,0.21,0.72,-0.03,-69.8,2.02,0.07,6.89,37.6,33.93,49.62
2010-01-22,VXX,2026-05-08,US/Eastern,29.65,32.25,27.29,31.89,36454400,2.24,7.55,8.07,-67.36,4.96,0.16,16.73,38.49,32.99,48.36
2010-01-29,VXX,2026-05-08,US/Eastern,30.91,32.74,30.12,31.64,36569600,0.73,2.36,-0.78,-67.62,2.62,0.08,8.48,0.32,32.07,47.03
2010-02-05,VXX,2026-05-08,US/Eastern,31.04,34.44,28.6,32.65,42195200,1.61,5.19,3.19,-66.58,5.84,0.18,18.81,15.38,31.7,45.68
2010-02-12,VXX,2026-05-08,US/Eastern,32.66,33.47,31.14,31.43,27603200,-1.23,-3.77,-3.74,-67.83,2.33,0.07,7.13,-34.58,31.53,44.51
2010-02-19,VXX,2026-05-08,US/Eastern,30.75,30.81,27.0,27.05,22649600,-3.7,-12.03,-13.94,-72.31,3.81,0.14,12.39,-17.95,30.53,43.44
2010-02-26,VXX,2026-05-08,US/Eastern,26.77,28.22,26.1,26.29,30662400,-0.48,-1.79,-2.81,-73.09,2.12,0.08,7.92,35.38,30.07,42.25
2010-03-05,VXX,2026-05-08,US/Eastern,26.0,26.02,23.77,24.01,31091200,-1.99,-7.65,-8.67,-75.42,2.25,0.09,8.65,1.4,29.28,41.11
2010-03-12,VXX,2026-05-08,US/Eastern,23.97,24.46,23.18,23.85,37920000,-0.12,-0.5,-0.67,-75.59,1.28,0.05,5.34,21.96,28.13,39.94
2010-03-19,VXX,2026-05-08,US/Eastern,24.01,24.31,21.78,22.34,41036800,-1.67,-6.95,-6.32,-77.13,2.53,0.11,10.54,8.22,26.8,38.79
2010-03-26,VXX,2026-05-08,US/Eastern,22.87,22.98,21.27,21.99,44371200,-0.88,-3.85,-1.58,-77.49,1.71,0.08,7.48,8.13,25.28,37.57
2010-04-01,VXX,2026-05-08,US/Eastern,21.76,21.92,20.26,21.02,30400000,-0.74,-3.4,-4.41,-78.49,1.65,0.08,7.61,-31.49,23.79,36.34
2010-04-09,VXX,2026-05-08,US/Eastern,20.74,20.92,19.45,19.55,43993600,-1.19,-5.74,-6.99,-79.99,1.47,0.08,7.09,44.72,22.72,35.23
2010-04-16,VXX,2026-05-08,US/Eastern,19.51,20.78,18.74,19.97,67104000,0.46,2.36,2.15,-79.56,2.04,0.1,10.46,52.53,21.82,34.21
2010-04-23,VXX,2026-05-08,US/Eastern,20.25,20.46,17.84,18.37,71340800,-1.88,-9.28,-8.01,-81.2,2.62,0.14,12.94,6.31,21.01,33.12
2010-04-30,VXX,2026-05-08,US/Eastern,18.41,21.22,18.2,21.21,89305600,2.8,15.21,15.46,-78.29,3.02,0.14,16.4,25.18,20.64,32.09
2010-05-07,VXX,2026-05-08,US/Eastern,20.76,31.54,20.17,29.25,185145600,8.49,40.9,37.91,-70.06,11.37,0.39,54.77,107.32,21.62,31.49
2010-05-14,VXX,2026-05-08,US/Eastern,24.58,28.0,23.52,26.86,167968000,2.28,9.28,-8.17,-72.51,4.48,0.17,18.23,-9.28,22.32,30.9
2010-05-21,VXX,2026-05-08,US/Eastern,26.56,36.22,25.5,33.31,270342400,6.75,25.41,24.01,-65.91,10.72,0.32,40.36,60.95,24.07,30.6
2010-05-28,VXX,2026-05-08,US/Eastern,33.4,36.1,28.05,28.58,178297600,-4.82,-14.43,-14.2,-70.75,8.05,0.28,24.1,-34.05,25.36,29.94
2010-06-04,VXX,2026-05-08,US/Eastern,29.94,31.5,28.07,31.29,109369600,1.35,4.51,9.48,-67.97,3.43,0.11,11.45,-38.66,26.98,29.5
2010-06-11,VXX,2026-05-08,US/Eastern,30.61,32.85,28.75,28.85,130950400,-1.76,-5.74,-7.79,-70.47,4.1,0.14,13.39,19.73,28.48,29.01
2010-06-18,VXX,2026-05-08,US/Eastern,28.02,28.45,24.64,25.07,92300800,-2.95,-10.53,-13.11,-74.34,3.81,0.15,13.6,-29.51,29.03,28.47
2010-06-25,VXX,2026-05-08,US/Eastern,24.19,28.75,24.03,27.72,106848000,3.53,14.59,10.57,-71.63,4.72,0.17,19.51,15.76,28.81,28.06
2010-07-02,VXX,2026-05-08,US/Eastern,27.54,32.94,27.44,29.99,135878400,2.45,8.9,8.19,-69.3,5.5,0.18,19.97,27.17,29.26,27.77
2010-07-09,VXX,2026-05-08,US/Eastern,28.45,29.5,25.52,25.55,82899200,-2.9,-10.19,-14.8,-73.85,3.98,0.16,13.99,-38.99,28.15,27.36
2010-07-16,VXX,2026-05-08,US/Eastern,25.67,27.85,24.37,27.37,104780800,1.7,6.62,7.12,-71.99,3.48,0.13,13.56,26.4,27.98,27.09
2010-07-23,VXX,2026-05-08,US/Eastern,27.04,27.51,23.5,23.65,113747200,-3.39,-12.54,-13.59,-75.79,4.01,0.17,14.83,8.56,26.89,26.8
2010-07-30,VXX,2026-05-08,US/Eastern,23.65,23.76,22.1,22.57,104288000,-1.08,-4.57,-4.57,-76.9,1.66,0.07,7.02,-8.32,25.99,26.41
2010-08-06,VXX,2026-05-08,US/Eastern,21.99,22.5,21.15,21.4,93670400,-0.59,-2.68,-5.18,-78.1,1.35,0.06,6.14,-10.18,25.46,26.14
2010-08-13,VXX,2026-05-08,US/Eastern,21.26,23.89,21.01,23.78,109273600,2.52,11.85,11.12,-75.66,2.88,0.12,13.55,16.66,24.9,25.95
2010-08-20,VXX,2026-05-08,US/Eastern,24.04,24.1,22.05,22.84,97875200,-1.2,-4.99,-3.95,-76.62,2.05,0.09,8.53,-10.43,23.88,25.65
2010-08-27,VXX,2026-05-08,US/Eastern,22.55,23.98,21.5,21.5,130188800,-1.05,-4.66,-5.87,-77.99,2.48,0.12,11.0,33.02,23.3,25.31
2010-09-03,VXX,2026-05-08,US/Eastern,21.58,22.54,19.05,19.08,115648000,-2.5,-11.58,-11.26,-80.47,3.49,0.18,16.17,-11.17,22.12,24.86
2010-09-10,VXX,2026-05-08,US/Eastern,19.51,19.78,18.5,18.54,77267200,-0.97,-4.97,-2.83,-81.02,1.28,0.07,6.56,-33.19,21.39,24.43
2010-09-17,VXX,2026-05-08,US/Eastern,18.13,18.15,17.11,17.16,127590400,-0.97,-5.35,-7.44,-82.44,1.04,0.06,5.74,65.13,20.61,24.1
2010-09-24,VXX,2026-05-08,US/Eastern,17.03,17.72,16.45,16.63,140403200,-0.4,-2.35,-3.09,-82.98,1.27,0.08,7.46,10.04,19.93,23.78
2010-10-01,VXX,2026-05-08,US/Eastern,16.61,17.5,16.44,17.04,124684800,0.43,2.59,2.47,-82.56,1.06,0.06,6.38,-11.2,18.97,23.54
2010-10-08,VXX,2026-05-08,US/Eastern,17.18,17.49,15.38,15.4,135059200,-1.78,-10.36,-9.62,-84.24,2.11,0.14,12.28,8.32,17.91,23.26
2010-10-15,VXX,2026-05-08,US/Eastern,15.32,15.5,14.0,14.42,166592000,-0.91,-5.91,-6.4,-85.25,1.5,0.1,9.79,23.35,16.9,23.0
2010-10-22,VXX,2026-05-08,US/Eastern,14.57,14.74,12.82,12.83,187321600,-1.74,-11.94,-11.0,-86.87,1.92,0.15,13.18,12.44,16.0,22.69
2010-10-29,VXX,2026-05-08,US/Eastern,12.52,13.67,12.35,13.1,131340800,0.58,4.63,2.1,-86.59,1.32,0.1,10.54,-29.88,15.22,22.43
2010-11-05,VXX,2026-05-08,US/Eastern,13.1,13.41,11.01,11.14,180889600,-1.96,-14.96,-14.96,-88.6,2.4,0.22,18.32,37.73,14.36,22.15
2010-11-12,VXX,2026-05-08,US/Eastern,11.35,48.4,11.24,47.6,96680000,36.25,319.38,327.29,-51.28,37.16,0.78,327.4,-46.55,18.79,23.07
2010-11-19,VXX,2026-05-08,US/Eastern,47.16,50.63,44.41,44.45,65108800,-2.71,-5.75,-6.62,-54.5,6.22,0.14,13.19,-32.66,22.7,23.94
2010-11-26,VXX,2026-05-08,US/Eastern,44.88,45.83,42.91,45.76,51934400,0.88,1.96,2.95,-53.16,2.92,0.06,6.51,-20.23,27.04,24.76
2010-12-03,VXX,2026-05-08,US/Eastern,46.01,49.29,41.11,41.3,68091200,-4.71,-10.24,-9.75,-57.73,8.18,0.2,17.78,31.11,30.88,25.16
2010-12-10,VXX,2026-05-08,US/Eastern,41.39,41.65,37.73,38.13,49956800,-3.26,-7.88,-7.68,-60.97,3.92,0.1,9.47,-26.63,34.5,25.53
2010-12-17,VXX,2026-05-08,US/Eastern,37.63,40.1,37.59,38.32,50702400,0.69,1.83,0.5,-60.78,2.51,0.07,6.67,1.49,38.1,25.7
2010-12-23,VXX,2026-05-08,US/Eastern,37.76,38.4,36.31,37.8,31896000,0.04,0.11,-1.36,-61.31,2.09,0.06,5.53,-37.09,41.91,26.01
2010-12-31,VXX,2026-05-08,US/Eastern,38.11,39.21,37.52,37.61,30576000,-0.5,-1.31,-0.5,-61.5,1.69,0.04,4.43,-4.14,40.48,26.22
2011-01-07,VXX,2026-05-08,US/Eastern,36.89,37.63,35.05,36.05,58323200,-0.84,-2.28,-4.15,-63.1,2.58,0.07,6.99,90.75,39.28,26.46
2011-01-14,VXX,2026-05-08,US/Eastern,36.55,37.33,31.25,31.57,74980800,-4.98,-13.63,-12.43,-67.69,6.08,0.19,16.63,28.56,37.25,26.68
2011-01-21,VXX,2026-05-08,US/Eastern,31.59,33.21,30.49,32.23,80835200,0.64,2.03,2.09,-67.01,2.72,0.08,8.61,7.81,35.96,26.83
2011-01-28,VXX,2026-05-08,US/Eastern,32.3,32.57,29.08,32.1,100382400,-0.2,-0.62,-0.4,-67.14,3.49,0.11,10.8,24.18,35.1,26.9
2011-02-04,VXX,2026-05-08,US/Eastern,31.64,32.36,29.14,29.21,82412800,-2.43,-7.68,-9.0,-70.1,3.22,0.11,10.18,-17.9,33.8,27.02
2011-02-11,VXX,2026-05-08,US/Eastern,28.9,29.25,27.93,28.02,80467200,-0.88,-3.04,-4.07,-71.32,1.32,0.05,4.57,-2.36,32.4,27.04
2011-02-18,VXX,2026-05-08,US/Eastern,28.0,29.34,27.45,29.03,68739200,1.03,3.68,3.6,-70.29,1.89,0.07,6.75,-14.57,31.17,27.22
2011-02-25,VXX,2026-05-08,US/Eastern,30.77,35.18,30.1,31.51,127849600,0.74,2.4,8.54,-67.75,5.08,0.16,16.51,85.99,30.52,27.52
2011-03-04,VXX,2026-05-08,US/Eastern,30.74,32.95,29.82,31.66,131379200,0.92,2.99,0.48,-67.59,3.13,0.1,10.18,2.76,30.54,27.86
2011-03-11,VXX,2026-05-08,US/Eastern,31.28,34.6,30.9,33.01,144251200,1.73,5.53,4.26,-66.21,3.7,0.11,11.83,9.8,30.65,28.17
2011-03-18,VXX,2026-05-08,US/Eastern,34.05,39.14,33.21,35.36,189363200,1.31,3.84,7.11,-63.81,5.93,0.17,17.42,31.27,31.11,28.59
2011-03-25,VXX,2026-05-08,US/Eastern,33.85,33.97,29.6,30.37,101659200,-3.48,-10.28,-14.11,-68.92,4.37,0.14,12.91,-46.32,31.28,28.88
2011-04-01,VXX,2026-05-08,US/Eastern,30.12,31.22,28.46,29.09,74516800,-1.03,-3.42,-4.21,-70.23,2.76,0.09,9.16,-26.7,31.43,29.21
2011-04-08,VXX,2026-05-08,US/Eastern,28.82,29.3,27.86,28.92,86838400,0.1,0.34,-0.59,-70.4,1.44,0.05,5.0,16.54,31.42,29.56
2011-04-15,VXX,2026-05-08,US/Eastern,28.7,29.52,27.4,27.55,99948800,-1.15,-4.01,-4.73,-71.8,2.12,0.08,7.39,15.1,30.85,29.91
2011-04-21,VXX,2026-05-08,US/Eastern,28.77,29.31,24.86,24.88,87750400,-3.89,-13.52,-9.69,-74.53,4.45,0.18,15.47,-12.2,29.88,30.18
2011-04-29,VXX,2026-05-08,US/Eastern,24.76,24.96,23.02,23.16,80817600,-1.6,-6.46,-6.91,-76.29,1.94,0.08,7.84,-7.9,28.48,30.39
2011-05-06,VXX,2026-05-08,US/Eastern,22.95,25.6,22.95,24.84,134459200,1.89,8.24,7.25,-74.58,2.65,0.11,11.55,66.37,26.97,30.7
2011-05-13,VXX,2026-05-08,US/Eastern,24.87,24.92,23.05,23.63,97878400,-1.24,-4.99,-4.87,-75.81,1.87,0.08,7.52,-27.21,26.01,31.01
2011-05-20,VXX,2026-05-08,US/Eastern,23.86,24.78,22.22,22.76,123752000,-1.1,-4.61,-3.68,-76.7,2.56,0.11,10.73,26.43,25.11,31.34
2011-05-27,VXX,2026-05-08,US/Eastern,23.9,24.04,21.61,21.94,97403200,-1.96,-8.2,-3.6,-77.54,2.43,0.11,10.17,-21.29,24.11,31.63
2011-06-03,VXX,2026-05-08,US/Eastern,21.15,23.32,21.1,22.37,105782400,1.22,5.77,1.96,-77.1,2.22,0.1,10.5,8.6,23.37,32.01
2011-06-10,VXX,2026-05-08,US/Eastern,22.35,23.11,21.9,22.86,125188800,0.51,2.28,2.19,-76.6,1.21,0.05,5.41,18.35,23.08,31.18
2011-06-17,VXX,2026-05-08,US/Eastern,22.79,26.89,22.25,25.24,197452800,2.45,10.75,10.41,-74.17,4.64,0.18,20.36,57.72,23.38,30.54
2011-06-24,VXX,2026-05-08,US/Eastern,25.45,25.6,22.61,24.53,163235200,-0.92,-3.61,-2.81,-74.89,2.99,0.12,11.75,-17.33,23.33,29.83
2011-07-01,VXX,2026-05-08,US/Eastern,24.56,24.89,20.14,20.29,136371200,-4.27,-17.39,-17.29,-79.23,4.75,0.23,19.34,-16.46,22.86,29.13
2011-07-08,VXX,2026-05-08,US/Eastern,20.24,21.01,19.88,20.35,86720000,0.11,0.54,0.3,-79.17,1.13,0.06,5.58,-36.41,22.51,28.54
2011-07-15,VXX,2026-05-08,US/Eastern,21.36,23.99,21.09,23.16,192635200,1.8,8.43,13.81,-76.29,2.9,0.13,13.58,122.13,22.69,28.04
2011-07-22,VXX,2026-05-08,US/Eastern,23.63,24.12,20.54,20.73,136257600,-2.9,-12.27,-10.49,-78.78,3.58,0.17,15.15,-29.27,22.45,27.47
2011-07-29,VXX,2026-05-08,US/Eastern,21.4,24.98,21.06,23.41,175384000,2.01,9.39,12.93,-76.04,3.92,0.17,18.32,28.72,22.53,26.99
2011-08-05,VXX,2026-05-08,US/Eastern,22.16,33.25,22.05,30.31,361822400,8.15,36.78,29.47,-68.98,11.2,0.37,50.54,106.3,23.25,26.8
2011-08-12,VXX,2026-05-08,US/Eastern,33.08,36.08,31.24,34.13,456713600,1.05,3.17,12.6,-65.07,4.84,0.14,14.63,26.23,24.63,26.89
2011-08-19,VXX,2026-05-08,US/Eastern,33.05,43.11,32.09,42.55,317760000,9.5,28.74,24.67,-56.45,11.02,0.26,33.34,-30.42,27.81,27.23
2011-08-26,VXX,2026-05-08,US/Eastern,40.13,44.74,38.85,41.07,269310400,0.94,2.34,-3.48,-57.96,5.89,0.14,14.68,-15.25,30.77,27.53
2011-09-02,VXX,2026-05-08,US/Eastern,39.49,41.9,37.78,41.48,168171200,1.99,5.04,1.0,-57.54,4.12,0.1,10.43,-37.55,33.38,27.94
2011-09-09,VXX,2026-05-08,US/Eastern,45.3,46.38,40.45,45.83,142008000,0.53,1.17,10.49,-53.09,5.93,0.13,13.09,-15.56,36.97,28.53
2011-09-16,VXX,2026-05-08,US/Eastern,47.3,49.15,41.35,41.55,181681600,-5.75,-12.16,-9.34,-57.47,7.8,0.19,16.49,27.94,39.56,28.95
2011-09-23,VXX,2026-05-08,US/Eastern,43.49,51.36,41.38,50.34,192206400,6.85,15.75,21.16,-48.47,9.98,0.2,22.95,5.79,42.42,29.58
2011-09-30,VXX,2026-05-08,US/Eastern,49.43,53.59,45.55,53.37,155699200,3.94,7.97,6.02,-45.37,8.04,0.15,16.27,-18.99,45.17,30.3
2011-10-07,VXX,2026-05-08,US/Eastern,54.5,59.18,48.44,50.22,176489600,-4.29,-7.86,-5.9,-48.6,10.74,0.21,19.7,13.35,46.27,30.88
2011-10-14,VXX,2026-05-08,US/Eastern,48.25,48.33,40.32,40.46,98219200,-7.79,-16.15,-19.43,-58.59,8.01,0.2,16.6,-44.35,46.18,31.05
2011-10-21,VXX,2026-05-08,US/Eastern,40.63,48.25,40.57,43.79,129865600,3.16,7.78,8.23,-55.18,7.68,0.18,18.9,32.22,46.51,31.49
2011-10-28,VXX,2026-05-08,US/Eastern,43.32,45.3,35.94,36.26,92856000,-7.06,-16.3,-17.2,-62.89,9.36,0.26,21.61,-28.5,45.14,31.73
2011-11-04,VXX,2026-05-08,US/Eastern,37.86,47.24,37.55,43.25,131576000,5.39,14.23,19.27,-55.73,9.69,0.22,25.59,41.7,45.38,32.21
2011-11-11,VXX,2026-05-08,US/Eastern,43.41,48.8,40.75,43.54,121129600,0.13,0.3,0.67,-55.44,8.05,0.18,18.54,-7.94,44.41,32.74
2011-11-18,VXX,2026-05-08,US/Eastern,44.17,49.43,43.66,46.89,129372800,2.72,6.16,7.69,-52.01,5.77,0.12,13.06,6.81,43.49,33.48
2011-11-25,VXX,2026-05-08,US/Eastern,49.28,49.51,46.34,49.2,82332800,-0.08,-0.16,4.93,-49.64,3.17,0.06,6.43,-36.36,43.34,34.34
2011-12-02,VXX,2026-05-08,US/Eastern,45.87,47.33,39.0,40.79,80326400,-5.08,-11.07,-17.09,-58.25,8.33,0.2,18.16,-2.44,43.39,34.88
2011-12-09,VXX,2026-05-08,US/Eastern,38.95,44.05,38.91,40.61,80329600,1.66,4.26,-0.44,-58.43,5.14,0.13,13.2,0.0,42.93,35.44
2011-12-16,VXX,2026-05-08,US/Eastern,41.46,42.32,37.85,39.0,84531200,-2.46,-5.93,-3.96,-60.08,4.47,0.11,10.78,5.23,43.33,35.98
2011-12-23,VXX,2026-05-08,US/Eastern,38.59,38.93,32.36,34.69,68756800,-3.9,-10.11,-11.05,-64.49,6.57,0.19,17.03,-18.66,42.1,36.41
2011-12-30,VXX,2026-05-08,US/Eastern,34.56,35.98,34.0,35.53,27048000,0.97,2.81,2.42,-63.63,1.98,0.06,5.73,-60.66,40.96,36.85
2012-01-06,VXX,2026-05-08,US/Eastern,33.91,34.49,31.4,31.76,46184000,-2.15,-6.34,-10.61,-67.49,3.09,0.1,9.11,70.75,38.8,37.14
2012-01-13,VXX,2026-05-08,US/Eastern,31.47,32.46,30.01,31.49,71302400,0.02,0.06,-0.85,-67.77,2.45,0.08,7.79,54.39,36.27,37.35
2012-01-20,VXX,2026-05-08,US/Eastern,30.48,31.48,28.34,28.42,66756800,-2.06,-6.76,-9.75,-70.91,3.14,0.11,10.3,-6.38,34.5,37.48
2012-01-27,VXX,2026-05-08,US/Eastern,28.38,28.58,25.97,26.07,103155200,-2.31,-8.14,-8.27,-73.32,2.61,0.1,9.2,54.52,32.42,37.67
2012-02-03,VXX,2026-05-08,US/Eastern,27.02,27.25,23.95,23.99,96840000,-3.03,-11.23,-7.99,-75.45,3.3,0.14,12.21,-6.12,30.28,37.8
2012-02-10,VXX,2026-05-08,US/Eastern,24.21,29.46,23.68,27.87,133804800,3.66,15.13,16.2,-71.47,5.78,0.21,23.87,38.17,29.3,37.95
