date,symbol,timezone,open,high,low,close,volume,daily_change,intraday_return_pct,daily_return_pct,cumulative_return_pct,intraday_volatility_abs,volatility_ratio,intraday_volatility_pct,volume_change_pct,moving_avg_7d,moving_avg_30d
2008-02-08,VTI,US/Eastern,138.55,138.55,130.73,132.3,3258700,-6.25,-4.51,-4.41,13.66,7.82,0.06,5.64,-7.63,136.58,145.05
2008-02-15,VTI,US/Eastern,132.18,136.26,131.22,134.1,2731000,1.92,1.45,1.36,15.21,5.04,0.04,3.81,-16.19,134.89,144.43
2008-02-22,VTI,US/Eastern,136.4,136.4,131.9,134.27,2804400,-2.13,-1.56,0.13,15.35,4.5,0.03,3.3,2.69,134.16,144.11
2008-02-29,VTI,US/Eastern,134.42,138.18,131.83,132.8,2803000,-1.62,-1.21,-1.09,14.09,6.35,0.05,4.72,-0.05,133.41,143.79
2008-03-07,VTI,US/Eastern,132.38,133.59,127.41,128.5,3091700,-3.88,-2.93,-3.24,10.4,6.18,0.05,4.67,10.3,133.11,143.28
2008-03-14,VTI,US/Eastern,128.73,132.17,126.28,128.21,2811200,-0.52,-0.4,-0.23,10.15,5.89,0.05,4.58,-9.07,132.65,142.79
2008-03-20,VTI,US/Eastern,125.2,132.97,124.84,131.16,2987900,5.96,4.76,2.3,12.68,8.13,0.06,6.49,6.29,131.62,142.27
2008-03-28,VTI,US/Eastern,132.22,134.85,129.92,130.34,3024800,-1.88,-1.42,-0.63,11.98,4.93,0.04,3.73,1.23,131.34,141.74
2008-04-04,VTI,US/Eastern,130.2,136.86,129.9,135.77,1831000,5.57,4.28,4.17,16.64,6.96,0.05,5.34,-39.47,131.58,141.43
2008-04-11,VTI,US/Eastern,136.88,137.37,132.0,132.29,1530800,-4.59,-3.35,-2.56,13.65,5.37,0.04,3.92,-16.4,131.3,140.93
2008-04-18,VTI,US/Eastern,132.2,138.4,131.35,137.79,2012400,5.59,4.23,4.16,18.38,7.05,0.05,5.34,31.46,132.01,140.49
2008-04-25,VTI,US/Eastern,137.35,138.76,135.64,138.59,1986700,1.24,0.9,0.58,19.06,3.12,0.02,2.27,-1.28,133.45,140.07
2008-05-02,VTI,US/Eastern,138.76,141.2,137.2,140.22,2195300,1.46,1.05,1.18,20.46,4.0,0.03,2.88,10.5,135.17,139.59
2008-05-09,VTI,US/Eastern,139.7,141.03,137.5,138.35,2283400,-1.35,-0.97,-1.33,18.86,3.53,0.03,2.53,4.01,136.19,139.03
2008-05-16,VTI,US/Eastern,138.55,142.36,137.93,142.12,3210500,3.57,2.58,2.72,22.1,4.44,0.03,3.2,40.6,137.88,138.8
2008-05-23,VTI,US/Eastern,142.2,143.6,137.17,137.26,3894900,-4.94,-3.47,-3.42,17.92,6.43,0.05,4.52,21.32,138.09,138.29
2008-05-30,VTI,US/Eastern,137.5,140.8,137.25,140.17,1909600,2.67,1.94,2.12,20.42,3.55,0.03,2.58,-50.97,139.21,137.97
2008-06-06,VTI,US/Eastern,139.96,141.25,136.99,136.99,3270200,-2.97,-2.12,-2.27,17.69,4.26,0.03,3.04,71.25,139.1,137.71
2008-06-13,VTI,US/Eastern,137.37,138.0,133.88,136.75,2971300,-0.62,-0.45,-0.18,17.48,4.12,0.03,3.0,-9.14,138.84,137.45
2008-06-20,VTI,US/Eastern,136.29,137.7,66.31,66.6,3214300,-69.69,-51.13,-51.3,-42.78,71.39,1.07,52.38,8.18,128.32,134.91
2008-06-27,VTI,US/Eastern,66.7,66.94,63.83,64.22,6502700,-2.48,-3.72,-3.57,-44.83,3.11,0.05,4.67,102.31,117.73,132.15
2008-07-03,VTI,US/Eastern,64.4,64.73,62.48,63.01,4952400,-1.39,-2.16,-1.88,-45.87,2.25,0.04,3.49,-23.84,106.43,129.27
2008-07-11,VTI,US/Eastern,63.27,63.82,61.26,62.1,8135300,-1.17,-1.85,-1.44,-46.65,2.56,0.04,4.05,64.27,95.69,126.48
2008-07-18,VTI,US/Eastern,61.95,63.51,60.09,63.1,12617400,1.15,1.86,1.61,-45.79,3.42,0.05,5.52,55.09,84.68,123.69
2008-07-25,VTI,US/Eastern,63.48,64.85,62.65,63.1,11812200,-0.38,-0.6,0.0,-45.79,2.2,0.03,3.47,-6.38,74.13,120.93
2008-08-01,VTI,US/Eastern,63.39,64.53,62.0,63.41,11051200,0.02,0.03,0.49,-45.52,2.53,0.04,3.99,-6.44,63.65,118.4
2008-08-08,VTI,US/Eastern,63.38,65.16,62.61,65.0,6019800,1.62,2.56,2.51,-44.16,2.55,0.04,4.02,-45.53,63.42,115.96
2008-08-15,VTI,US/Eastern,64.97,66.01,64.2,65.5,7300200,0.53,0.82,0.77,-43.73,1.81,0.03,2.78,21.27,63.6,113.79
2008-08-22,VTI,US/Eastern,65.67,65.67,63.55,65.04,8463100,-0.63,-0.96,-0.7,-44.12,2.12,0.03,3.23,15.93,63.89,111.58
2008-08-29,VTI,US/Eastern,64.77,65.48,63.53,64.62,7108900,-0.15,-0.23,-0.65,-44.48,1.95,0.03,3.01,-16.0,64.25,109.12
2008-09-05,VTI,US/Eastern,65.36,65.7,61.3,62.56,7339800,-2.8,-4.28,-3.19,-46.25,4.4,0.07,6.74,3.25,64.18,106.8
2008-09-12,VTI,US/Eastern,64.39,64.42,60.95,63.09,7741100,-1.3,-2.02,0.85,-45.8,3.47,0.06,5.39,5.47,64.17,104.43
2008-09-19,VTI,US/Eastern,61.2,63.42,57.27,63.42,15918000,2.22,3.63,0.52,-45.52,6.15,0.1,10.05,105.63,64.18,102.07
2008-09-26,VTI,US/Eastern,63.14,63.2,59.38,60.86,14561000,-2.28,-3.61,-4.04,-47.71,3.82,0.06,6.05,-8.52,63.58,99.67
2008-10-03,VTI,US/Eastern,59.88,60.05,54.63,54.82,15614400,-5.06,-8.45,-9.92,-52.9,5.42,0.1,9.05,7.23,62.06,97.22
2008-10-10,VTI,US/Eastern,53.3,53.44,41.72,44.35,29810800,-8.95,-16.79,-19.1,-61.9,11.72,0.26,21.99,90.92,59.1,94.42
2008-10-17,VTI,US/Eastern,47.05,53.5,42.95,46.6,28758900,-0.45,-0.96,5.07,-59.97,10.55,0.23,22.42,-3.53,56.53,91.6
2008-10-24,VTI,US/Eastern,47.58,49.0,41.4,43.24,33807300,-4.34,-9.12,-7.21,-62.85,7.6,0.18,15.97,17.55,53.77,88.7
2008-10-31,VTI,US/Eastern,42.5,48.79,41.63,48.16,72569500,5.66,13.32,11.38,-58.63,7.16,0.15,16.85,114.66,51.64,85.78
2008-11-07,VTI,US/Eastern,48.06,49.89,44.67,46.11,78521000,-1.95,-4.06,-4.26,-60.39,5.22,0.11,10.86,8.2,49.16,82.9
2008-11-14,VTI,US/Eastern,47.17,47.28,40.44,43.15,116987300,-4.02,-8.52,-6.42,-62.93,6.84,0.16,14.5,48.99,46.63,79.75
2008-11-21,VTI,US/Eastern,42.57,43.59,36.32,39.29,96363900,-3.28,-7.7,-8.95,-66.25,7.27,0.19,17.08,-17.63,44.41,76.44
2008-11-28,VTI,US/Eastern,40.0,44.3,39.68,44.3,98509000,4.3,10.75,12.75,-61.94,4.62,0.1,11.55,2.23,44.41,73.24
2008-12-05,VTI,US/Eastern,43.09,43.45,40.2,43.21,70227700,0.12,0.28,-2.46,-62.88,3.25,0.08,7.54,-28.71,43.92,70.07
2008-12-12,VTI,US/Eastern,44.45,45.41,42.0,43.72,42932100,-0.73,-1.64,1.18,-62.44,3.41,0.08,7.67,-38.87,43.99,66.79
2008-12-19,VTI,US/Eastern,43.91,45.69,42.45,44.11,40109600,0.2,0.46,0.89,-62.1,3.24,0.07,7.37,-6.57,43.41,63.69
2008-12-26,VTI,US/Eastern,43.96,43.97,42.36,43.32,25545500,-0.64,-1.46,-1.79,-62.78,1.61,0.04,3.66,-36.31,43.01,60.46
2009-01-02,VTI,US/Eastern,43.25,46.26,42.36,46.03,28735100,2.78,6.43,6.26,-60.46,3.9,0.08,9.01,12.49,43.43,57.43
2009-01-09,VTI,US/Eastern,45.89,46.86,44.15,44.19,32937900,-1.7,-3.7,-4.0,-62.04,2.71,0.06,5.91,14.63,44.13,54.34
2009-01-16,VTI,US/Eastern,44.14,44.2,40.57,42.33,39781700,-1.81,-4.1,-4.21,-63.63,3.63,0.09,8.22,20.78,43.84,53.53
2009-01-23,VTI,US/Eastern,42.0,42.07,40.0,41.3,43100700,-0.7,-1.67,-2.43,-64.52,2.07,0.05,4.93,8.34,43.57,52.77
2009-01-30,VTI,US/Eastern,41.51,43.7,40.85,41.14,35331600,-0.37,-0.89,-0.39,-64.66,2.85,0.07,6.87,-18.03,43.2,52.04
2009-02-06,VTI,US/Eastern,40.54,43.42,40.41,43.3,33527800,2.76,6.81,5.25,-62.8,3.01,0.07,7.42,-5.11,43.09,51.41
2009-02-13,VTI,US/Eastern,43.3,43.65,40.36,41.27,34598200,-2.03,-4.69,-4.69,-64.54,3.29,0.08,7.6,3.19,42.79,50.68
2009-02-20,VTI,US/Eastern,40.0,40.17,37.65,38.48,36192200,-1.52,-3.8,-6.76,-66.94,2.52,0.07,6.3,4.61,41.72,49.86
2009-02-27,VTI,US/Eastern,38.92,38.96,36.66,36.81,35361900,-2.11,-5.42,-4.34,-68.38,2.3,0.06,5.91,-2.29,40.66,48.98
2009-03-06,VTI,US/Eastern,36.04,36.27,33.26,34.11,34805400,-1.93,-5.36,-7.33,-70.7,3.01,0.09,8.35,-1.57,39.49,47.95
2009-03-13,VTI,US/Eastern,33.66,37.96,33.55,37.86,31447400,4.2,12.48,10.99,-67.47,4.41,0.12,13.1,-9.65,39.0,47.03
2009-03-20,VTI,US/Eastern,38.3,40.3,37.39,38.44,25685600,0.14,0.37,1.53,-66.98,2.91,0.08,7.6,-18.32,38.61,46.14
2009-03-27,VTI,US/Eastern,39.43,41.45,39.24,40.66,28439300,1.23,3.12,5.78,-65.07,2.21,0.05,5.6,10.72,38.23,45.34
2009-04-03,VTI,US/Eastern,39.78,42.2,38.79,42.1,23938700,2.32,5.83,3.54,-63.83,3.41,0.08,8.57,-15.83,38.35,44.66
2009-04-09,VTI,US/Eastern,41.7,42.87,40.62,42.87,13446400,1.17,2.81,1.83,-63.17,2.25,0.05,5.4,-43.83,38.98,43.98
2009-04-17,VTI,US/Eastern,42.49,43.87,41.74,43.6,15849400,1.11,2.61,1.7,-62.54,2.13,0.05,5.01,17.87,39.95,43.32
2009-04-24,VTI,US/Eastern,42.8,43.76,41.34,43.45,18059100,0.65,1.52,-0.34,-62.67,2.42,0.06,5.65,13.94,41.28,42.74
2009-05-01,VTI,US/Eastern,42.92,44.79,42.45,44.18,19546300,1.26,2.94,1.68,-62.04,2.34,0.05,5.45,8.24,42.19,42.39
2009-05-08,VTI,US/Eastern,44.57,46.74,44.46,46.55,20659000,1.98,4.44,5.36,-60.01,2.28,0.05,5.12,5.69,43.34,42.46
2009-05-15,VTI,US/Eastern,45.99,46.18,44.05,44.31,17291700,-1.68,-3.65,-4.81,-61.93,2.13,0.05,4.63,-16.3,43.87,42.39
2009-05-22,VTI,US/Eastern,44.75,46.54,44.21,44.63,11562000,-0.12,-0.27,0.72,-61.66,2.33,0.05,5.21,-33.14,44.23,42.43
2009-05-29,VTI,US/Eastern,44.27,46.36,44.25,46.33,10465300,2.06,4.65,3.81,-60.2,2.11,0.05,4.77,-9.49,44.72,42.37
2009-06-05,VTI,US/Eastern,46.96,48.13,46.61,47.47,13229500,0.51,1.09,2.46,-59.22,1.52,0.03,3.24,26.41,45.27,42.42
2009-06-12,VTI,US/Eastern,47.25,48.31,46.76,47.79,10446000,0.54,1.14,0.67,-58.94,1.55,0.03,3.28,-21.04,45.89,42.57
2009-06-19,VTI,US/Eastern,47.28,47.28,45.58,46.39,9781300,-0.89,-1.88,-2.93,-60.15,1.7,0.04,3.6,-6.36,46.21,42.81
2009-06-26,VTI,US/Eastern,46.0,46.35,44.74,46.14,10864300,0.14,0.3,-0.54,-60.36,1.61,0.03,3.5,11.07,46.15,42.87
2009-07-02,VTI,US/Eastern,46.36,46.91,45.18,45.32,8515700,-1.04,-2.24,-1.78,-61.07,1.73,0.04,3.73,-21.62,46.3,42.94
2009-07-10,VTI,US/Eastern,44.78,45.17,43.6,44.14,9300800,-0.64,-1.43,-2.6,-62.08,1.57,0.04,3.51,9.22,46.23,42.95
2009-07-17,VTI,US/Eastern,44.32,47.5,43.89,47.32,11471500,3.0,6.77,7.2,-59.35,3.61,0.08,8.15,23.34,46.37,43.06
2009-07-24,VTI,US/Eastern,47.62,49.46,47.36,49.39,10493800,1.77,3.72,4.37,-57.57,2.1,0.04,4.41,-8.52,46.64,43.26
2009-07-31,VTI,US/Eastern,49.35,50.32,48.9,49.85,7382100,0.5,1.01,0.93,-57.17,1.42,0.03,2.88,-29.65,46.94,43.39
2009-08-07,VTI,US/Eastern,50.28,51.52,50.07,51.12,8691600,0.84,1.67,2.55,-56.08,1.45,0.03,2.88,17.74,47.61,43.62
2009-08-14,VTI,US/Eastern,50.93,51.36,50.23,50.87,7967700,-0.06,-0.12,-0.49,-56.3,1.13,0.02,2.22,-8.33,48.29,43.91
2009-08-21,VTI,US/Eastern,49.92,52.07,49.47,51.93,8023100,2.01,4.03,2.08,-55.39,2.6,0.05,5.21,0.7,49.23,44.26
2009-08-28,VTI,US/Eastern,52.25,52.71,51.43,52.2,9657700,-0.05,-0.1,0.52,-55.15,1.28,0.02,2.45,20.37,50.38,44.63
2009-09-04,VTI,US/Eastern,51.72,52.11,50.19,51.46,6426100,-0.26,-0.5,-1.42,-55.79,1.92,0.04,3.71,-33.46,50.97,44.9
2009-09-11,VTI,US/Eastern,52.02,53.32,51.72,53.08,6686100,1.06,2.04,3.15,-54.4,1.6,0.03,3.08,4.05,51.5,45.29
2009-09-18,VTI,US/Eastern,52.63,54.9,52.59,54.44,8598800,1.81,3.44,2.56,-53.23,2.31,0.04,4.39,28.61,52.16,45.83
2009-09-25,VTI,US/Eastern,54.03,55.07,52.71,52.89,8127200,-1.14,-2.11,-2.85,-54.56,2.36,0.04,4.37,-5.48,52.41,46.36
2009-10-02,VTI,US/Eastern,53.09,54.27,51.57,51.86,8207400,-1.23,-2.32,-1.95,-55.45,2.7,0.05,5.08,0.99,52.55,46.95
2009-10-09,VTI,US/Eastern,52.12,54.4,51.96,54.4,8278700,2.28,4.37,4.9,-53.26,2.44,0.04,4.68,0.87,52.9,47.51
2009-10-16,VTI,US/Eastern,54.63,55.61,54.08,55.2,6295900,0.57,1.04,1.47,-52.58,1.53,0.03,2.8,-23.95,53.33,48.06
2009-10-23,VTI,US/Eastern,55.25,55.85,54.36,54.65,7289200,-0.6,-1.09,-1.0,-53.05,1.49,0.03,2.69,15.78,53.79,48.53
2009-10-30,VTI,US/Eastern,54.72,55.28,52.06,52.18,13008600,-2.54,-4.64,-4.52,-55.17,3.22,0.06,5.89,78.46,53.66,48.87
2009-11-06,VTI,US/Eastern,52.47,54.14,51.8,53.95,10152700,1.48,2.82,3.39,-53.65,2.34,0.04,4.46,-21.95,53.59,49.24
2009-11-13,VTI,US/Eastern,54.44,55.81,54.38,55.16,9191400,0.72,1.32,2.24,-52.61,1.43,0.03,2.63,-9.47,53.91,49.62
2009-11-20,VTI,US/Eastern,55.57,56.22,54.75,55.04,8689900,-0.53,-0.95,-0.22,-52.71,1.47,0.03,2.65,-5.46,54.37,50.01
2009-11-27,VTI,US/Eastern,55.68,56.12,54.3,55.01,6479000,-0.67,-1.2,-0.05,-52.74,1.82,0.03,3.27,-25.44,54.46,50.37
2009-12-04,VTI,US/Eastern,55.0,56.55,54.64,55.9,9837800,0.9,1.64,1.62,-51.98,1.91,0.03,3.47,51.84,54.56,50.68
2009-12-11,VTI,US/Eastern,55.88,56.15,54.94,55.99,6219500,0.11,0.2,0.16,-51.9,1.21,0.02,2.17,-36.78,54.75,51.07
2009-12-18,VTI,US/Eastern,56.37,56.6,55.5,56.02,8790300,-0.35,-0.62,0.05,-51.87,1.1,0.02,1.95,41.33,55.3,51.45
2009-12-24,VTI,US/Eastern,56.28,57.0,56.28,56.98,8676700,0.7,1.24,1.71,-51.05,0.72,0.01,1.28,-1.29,55.73,51.8
2009-12-31,VTI,US/Eastern,57.22,57.25,56.37,56.37,6183700,-0.85,-1.49,-1.07,-51.57,0.88,0.02,1.54,-28.73,55.9,52.1
2010-01-08,VTI,US/Eastern,56.86,58.05,56.84,58.04,9276200,1.18,2.08,2.96,-50.14,1.21,0.02,2.12,50.01,56.33,52.44
2010-01-15,VTI,US/Eastern,58.3,58.35,57.3,57.5,9891400,-0.8,-1.37,-0.93,-50.6,1.05,0.02,1.8,6.63,56.69,52.81
2010-01-22,VTI,US/Eastern,57.55,58.29,55.31,55.41,14075500,-2.14,-3.72,-3.63,-52.4,2.98,0.05,5.18,42.3,56.62,53.12
2010-01-29,VTI,US/Eastern,55.88,55.99,54.28,54.36,11220200,-1.52,-2.72,-1.89,-53.3,1.71,0.03,3.06,-20.29,56.38,53.42
2010-02-05,VTI,US/Eastern,54.72,56.03,52.82,53.98,14496800,-0.74,-1.35,-0.7,-53.63,3.21,0.06,5.87,29.2,56.09,53.75
2010-02-12,VTI,US/Eastern,54.02,54.84,53.54,54.77,8518000,0.75,1.39,1.46,-52.95,1.3,0.02,2.41,-41.24,55.78,54.0
2010-02-19,VTI,US/Eastern,55.24,56.67,55.04,56.52,6522900,1.28,2.32,3.2,-51.44,1.63,0.03,2.95,-23.42,55.8,54.24
2010-02-26,VTI,US/Eastern,56.71,56.72,55.29,56.23,11112000,-0.48,-0.85,-0.51,-51.69,1.43,0.03,2.52,70.35,55.54,54.45
2010-03-05,VTI,US/Eastern,56.49,58.23,56.47,58.21,9522600,1.72,3.04,3.52,-49.99,1.76,0.03,3.11,-14.3,55.64,54.69
2010-03-12,VTI,US/Eastern,58.22,59.15,58.02,58.87,12333400,0.65,1.12,1.13,-49.42,1.13,0.02,1.94,29.52,56.13,54.95
2010-03-19,VTI,US/Eastern,58.81,59.93,58.42,59.25,9420900,0.44,0.75,0.65,-49.1,1.51,0.03,2.57,-23.61,56.83,55.2
2010-03-26,VTI,US/Eastern,58.91,60.17,58.86,59.39,9154700,0.48,0.81,0.24,-48.98,1.31,0.02,2.22,-2.83,57.61,55.44
2010-04-01,VTI,US/Eastern,59.65,60.23,59.41,60.02,7047800,0.37,0.62,1.06,-48.44,0.82,0.01,1.37,-23.01,58.36,55.72
2010-04-09,VTI,US/Eastern,60.26,61.05,60.02,61.0,7060000,0.74,1.23,1.63,-47.59,1.03,0.02,1.71,0.17,59.0,55.99
2010-04-16,VTI,US/Eastern,61.14,62.15,60.71,61.06,6679900,-0.08,-0.13,0.1,-47.54,1.44,0.02,2.36,-5.38,59.69,56.21
2010-04-23,VTI,US/Eastern,60.88,62.49,60.52,62.47,5420100,1.59,2.61,2.31,-46.33,1.97,0.03,3.24,-18.86,60.29,56.53
2010-04-30,VTI,US/Eastern,62.55,62.65,60.62,60.89,9373300,-1.66,-2.65,-2.53,-47.69,2.03,0.03,3.25,72.94,60.58,56.83
2010-05-07,VTI,US/Eastern,61.15,61.82,29.76,56.62,18014400,-4.53,-7.41,-7.01,-51.36,32.06,0.57,52.43,92.19,60.21,56.9
2010-05-14,VTI,US/Eastern,59.14,60.3,57.77,58.33,10926400,-0.81,-1.37,3.02,-49.89,2.53,0.04,4.28,-39.35,60.06,57.01
2010-05-21,VTI,US/Eastern,58.44,59.02,53.83,55.71,15500300,-2.73,-4.67,-4.49,-52.14,5.19,0.09,8.88,41.86,59.44,57.04
2010-05-28,VTI,US/Eastern,55.39,56.7,53.19,56.09,11839300,0.7,1.26,0.68,-51.81,3.51,0.06,6.34,-23.62,58.74,57.17
2010-06-04,VTI,US/Eastern,55.43,56.8,54.41,54.67,8745800,-0.76,-1.37,-2.53,-53.03,2.39,0.04,4.31,-26.13,57.83,57.2
2010-06-11,VTI,US/Eastern,54.78,56.02,53.26,55.99,12326900,1.21,2.21,2.42,-51.9,2.76,0.05,5.04,40.95,56.9,57.22
2010-06-18,VTI,US/Eastern,56.45,57.55,55.93,57.34,13135300,0.89,1.58,2.41,-50.74,1.62,0.03,2.87,6.56,56.39,57.3
2010-06-25,VTI,US/Eastern,58.08,58.13,54.43,55.05,8553500,-3.03,-5.22,-3.99,-52.71,3.7,0.07,6.37,-34.88,56.17,57.3
2010-07-02,VTI,US/Eastern,55.1,55.33,51.46,52.08,15618600,-3.02,-5.48,-5.4,-55.26,3.87,0.07,7.02,82.6,55.28,57.17
2010-07-09,VTI,US/Eastern,52.78,54.93,51.79,54.89,6899100,2.11,4.0,5.4,-52.84,3.14,0.06,5.95,-55.83,55.16,57.14
2010-07-16,VTI,US/Eastern,54.86,56.06,54.13,54.23,7810700,-0.63,-1.15,-1.2,-53.41,1.93,0.04,3.52,13.21,54.89,57.08
2010-07-23,VTI,US/Eastern,54.46,56.33,53.73,56.26,8147000,1.8,3.31,3.74,-51.67,2.6,0.05,4.77,4.31,55.12,57.05
2010-07-30,VTI,US/Eastern,56.46,57.38,55.46,56.25,8422600,-0.21,-0.37,-0.02,-51.68,1.92,0.03,3.4,3.38,55.16,57.05
2010-08-06,VTI,US/Eastern,57.16,57.62,56.49,57.27,8907400,0.11,0.19,1.81,-50.8,1.13,0.02,1.98,5.76,55.15,57.02
2010-08-13,VTI,US/Eastern,57.57,57.66,54.54,55.0,10769400,-2.57,-4.46,-3.96,-52.75,3.12,0.06,5.41,20.9,55.14,56.94
2010-08-20,VTI,US/Eastern,54.55,56.14,54.23,54.69,8155200,0.14,0.26,-0.56,-53.02,1.91,0.03,3.5,-24.27,55.51,56.92
2010-08-27,VTI,US/Eastern,54.96,55.22,52.98,54.38,7258400,-0.58,-1.06,-0.57,-53.28,2.24,0.04,4.07,-11.0,55.44,56.92
2010-09-03,VTI,US/Eastern,54.28,56.58,53.13,56.49,9801000,2.21,4.07,3.88,-51.47,3.45,0.06,6.36,35.03,55.76,57.0
2010-09-10,VTI,US/Eastern,56.28,56.9,55.79,56.69,5054800,0.41,0.73,0.35,-51.3,1.11,0.02,1.97,-48.43,55.82,57.06
2010-09-17,VTI,US/Eastern,57.28,57.9,57.03,57.6,6519300,0.32,0.56,1.61,-50.52,0.87,0.02,1.52,28.97,56.02,57.1
2010-09-24,VTI,US/Eastern,57.85,58.86,57.47,58.52,14476600,0.67,1.16,1.6,-49.73,1.39,0.02,2.4,122.06,56.2,57.18
2010-10-01,VTI,US/Eastern,58.61,59.2,57.74,58.63,12749900,0.02,0.03,0.19,-49.63,1.46,0.02,2.49,-11.93,56.71,57.19
2010-10-08,VTI,US/Eastern,58.51,59.74,57.85,59.58,9942700,1.07,1.83,1.62,-48.81,1.89,0.03,3.24,-22.02,57.41,57.21
2010-10-15,VTI,US/Eastern,59.76,60.68,59.12,60.24,7705800,0.48,0.8,1.11,-48.25,1.56,0.03,2.61,-22.5,58.25,57.25
2010-10-22,VTI,US/Eastern,60.29,60.9,59.34,60.57,10716400,0.28,0.46,0.55,-47.96,1.56,0.03,2.59,39.07,58.83,57.29
2010-10-29,VTI,US/Eastern,60.93,61.3,60.06,60.72,8562900,-0.21,-0.34,0.25,-47.84,1.24,0.02,2.04,-20.1,59.41,57.31
2010-11-05,VTI,US/Eastern,61.04,63.03,60.37,62.94,6833300,1.9,3.11,3.66,-45.93,2.66,0.04,4.36,-20.2,60.17,57.37
2010-11-12,VTI,US/Eastern,62.75,63.1,61.39,61.68,5072400,-1.07,-1.71,-2.0,-47.01,1.71,0.03,2.73,-25.77,60.62,57.4
2010-11-19,VTI,US/Eastern,61.87,62.12,60.32,61.81,9532500,-0.06,-0.1,0.21,-46.9,1.8,0.03,2.91,87.93,61.08,57.37
2010-11-26,VTI,US/Eastern,61.52,61.92,60.69,61.5,5189400,-0.02,-0.03,-0.5,-47.16,1.23,0.02,2.0,-45.56,61.35,57.39
2010-12-03,VTI,US/Eastern,61.09,63.43,60.66,63.34,8596300,2.25,3.68,2.99,-45.58,2.77,0.04,4.53,65.65,61.79,57.62
2010-12-10,VTI,US/Eastern,63.26,64.25,63.15,64.21,7665500,0.95,1.5,1.37,-44.84,1.1,0.02,1.74,-10.83,62.31,57.81
2010-12-17,VTI,US/Eastern,64.49,64.58,63.81,64.47,68345200,-0.02,-0.02,0.41,-44.61,0.77,0.01,1.19,791.59,62.85,58.11
2010-12-23,VTI,US/Eastern,64.69,65.14,64.33,64.84,6631100,0.15,0.23,0.57,-44.3,0.81,0.01,1.25,-90.3,63.12,58.4
2010-12-31,VTI,US/Eastern,64.65,65.16,64.54,64.93,20916100,0.28,0.43,0.14,-44.22,0.62,0.01,0.96,215.42,63.59,58.74
2011-01-07,VTI,US/Eastern,65.36,65.96,65.04,65.53,15372800,0.17,0.26,0.92,-43.7,0.92,0.01,1.41,-26.5,64.12,59.06
2011-01-14,VTI,US/Eastern,65.32,66.77,65.06,66.76,9698300,1.44,2.2,1.88,-42.65,1.71,0.03,2.62,-36.91,64.87,59.37
2011-01-21,VTI,US/Eastern,66.74,66.95,65.47,66.04,6055000,-0.7,-1.05,-1.08,-43.26,1.48,0.02,2.22,-37.57,65.26,59.74
2011-01-28,VTI,US/Eastern,66.0,67.18,65.72,65.83,7887800,-0.17,-0.26,-0.32,-43.45,1.46,0.02,2.21,30.27,65.49,60.2
2011-02-04,VTI,US/Eastern,65.92,67.65,65.83,67.61,8450700,1.69,2.56,2.7,-41.92,1.82,0.03,2.77,7.14,65.93,60.62
2011-02-11,VTI,US/Eastern,67.81,68.82,67.73,68.75,8556100,0.94,1.39,1.69,-40.94,1.09,0.02,1.61,1.25,66.49,61.1
2011-02-18,VTI,US/Eastern,68.76,69.63,68.54,69.54,8895100,0.78,1.13,1.15,-40.26,1.09,0.02,1.59,3.96,67.15,61.55
2011-02-25,VTI,US/Eastern,68.78,69.13,66.82,68.34,14723100,-0.44,-0.64,-1.73,-41.29,2.31,0.03,3.36,65.52,67.55,61.95
2011-03-04,VTI,US/Eastern,68.65,69.0,67.37,68.46,9737000,-0.19,-0.28,0.18,-41.19,1.62,0.02,2.37,-33.87,67.8,62.32
2011-03-11,VTI,US/Eastern,68.7,68.81,66.71,67.49,8640200,-1.21,-1.76,-1.42,-42.02,2.1,0.03,3.06,-11.26,68.0,62.74
2011-03-18,VTI,US/Eastern,67.07,67.3,64.75,66.28,14555000,-0.79,-1.18,-1.79,-43.06,2.55,0.04,3.8,68.46,68.07,63.13
2011-03-25,VTI,US/Eastern,67.0,68.2,66.55,67.86,9758500,0.86,1.28,2.38,-41.7,1.65,0.02,2.46,-32.95,68.1,63.58
2011-04-01,VTI,US/Eastern,68.03,69.33,67.42,69.04,7376200,1.01,1.48,1.74,-40.69,1.91,0.03,2.81,-24.41,68.14,63.99
2011-04-08,VTI,US/Eastern,69.15,69.55,68.53,68.83,6701100,-0.32,-0.46,-0.3,-40.87,1.02,0.01,1.47,-9.15,68.04,64.4
2011-04-15,VTI,US/Eastern,68.92,69.09,67.41,68.41,7169600,-0.51,-0.74,-0.61,-41.23,1.68,0.02,2.44,6.99,68.05,64.76
2011-04-21,VTI,US/Eastern,67.61,69.32,67.07,69.31,5682000,1.7,2.51,1.32,-40.46,2.25,0.03,3.33,-20.75,68.17,65.12
2011-04-29,VTI,US/Eastern,69.31,70.8,69.02,70.7,8370100,1.39,2.01,2.01,-39.26,1.78,0.03,2.57,47.31,68.63,65.52
2011-05-06,VTI,US/Eastern,71.04,71.11,68.8,69.41,7580700,-1.63,-2.29,-1.82,-40.37,2.31,0.03,3.25,-9.43,69.08,65.85
2011-05-13,VTI,US/Eastern,69.5,70.53,69.07,69.37,9127400,-0.13,-0.19,-0.06,-40.4,1.46,0.02,2.1,20.4,69.3,66.15
