date,digital_ccy_code,market_code,dt_last_refreshed,time_zone,open,high,low,close,volume,daily_change,intraday_return_pct,daily_return_pct,cumulative_return_pct,intraday_volatility_abs,intraday_volatility_pct,moving_avg_7d,moving_avg_30d
2020-02-09,BTC,USD,2026-05-11,UTC,9890.51,10136.29,9882.11,10128.75,30830691930.95,238.24,2.41,2.31,20257400.55,254.18,2.57,9670.68,8995.56
2020-02-10,BTC,USD,2026-05-11,UTC,10128.72,10154.4,9787.32,9869.44,32809761670.32,-259.29,-2.56,-2.56,19738773.82,367.08,3.62,9751.69,9057.05
2020-02-11,BTC,USD,2026-05-11,UTC,9859.71,10283.61,9729.95,10229.7,32344589624.23,369.99,3.75,3.65,20459301.8,553.66,5.62,9900.64,9125.89
2020-02-12,BTC,USD,2026-05-11,UTC,10220.51,10396.61,10220.51,10327.55,37536325030.77,107.05,1.05,0.96,20655009.18,176.1,1.72,10004.25,9199.57
2020-02-13,BTC,USD,2026-05-11,UTC,10313.91,10458.55,10104.99,10225.42,40279999808.96,-88.5,-0.86,-0.99,20450730.52,353.56,3.43,10071.58,9245.8
2020-02-14,BTC,USD,2026-05-11,UTC,10229.15,10360.53,10110.83,10327.51,38621696717.55,98.36,0.96,1.0,20654924.67,249.7,2.44,10144.04,9296.46
2020-02-15,BTC,USD,2026-05-11,UTC,10328.12,10366.44,9862.31,9903.08,35159749254.72,-425.04,-4.12,-4.11,19806055.79,504.13,4.88,10144.49,9335.83
2020-02-16,BTC,USD,2026-05-11,UTC,9908.08,10032.34,9687.01,9969.24,36525467233.55,61.15,0.62,0.67,19938371.36,345.34,3.49,10121.7,9370.75
2020-02-17,BTC,USD,2026-05-11,UTC,9939.76,9940.39,9481.85,9712.0,39598298473.51,-227.76,-2.29,-2.58,19423892.06,458.54,4.61,10099.21,9396.83
2020-02-18,BTC,USD,2026-05-11,UTC,9700.84,10209.59,9620.5,10144.9,38169582164.27,444.05,4.58,4.46,20289692.99,589.09,6.07,10087.1,9445.08
2020-02-19,BTC,USD,2026-05-11,UTC,10152.94,10214.65,9603.34,9621.77,37096619902.53,-531.17,-5.23,-5.16,19243433.61,611.31,6.02,9986.27,9477.84
2020-02-20,BTC,USD,2026-05-11,UTC,9612.46,9656.52,9483.96,9612.39,38453745129.31,-0.06,-0.0,-0.1,19224685.26,172.55,1.8,9898.7,9506.67
2020-02-21,BTC,USD,2026-05-11,UTC,9600.49,9746.93,9576.36,9683.45,33072200100.22,82.96,0.86,0.74,19366806.41,170.57,1.78,9806.69,9540.36
2020-02-22,BTC,USD,2026-05-11,UTC,9683.66,9700.68,9582.98,9667.52,29322369849.74,-16.14,-0.17,-0.16,19334943.25,117.7,1.22,9773.04,9582.89
2020-02-23,BTC,USD,2026-05-11,UTC,9663.25,9951.13,9663.25,9923.66,29496972972.89,260.41,2.69,2.65,19847218.64,287.88,2.98,9766.53,9632.33
2020-02-24,BTC,USD,2026-05-11,UTC,9953.14,9972.51,9518.29,9664.37,33711384526.73,-288.77,-2.9,-2.61,19328640.46,454.23,4.56,9759.72,9675.61
2020-02-25,BTC,USD,2026-05-11,UTC,9662.36,9905.85,9315.48,9358.39,34745765383.74,-303.97,-3.15,-3.17,18716677.24,590.38,6.11,9647.36,9701.19
2020-02-26,BTC,USD,2026-05-11,UTC,9327.17,9368.46,8692.9,8829.54,35462874215.67,-497.62,-5.34,-5.65,17658987.19,675.56,7.24,9534.19,9698.98
2020-02-27,BTC,USD,2026-05-11,UTC,8695.37,8975.44,8565.95,8775.6,37863755310.13,80.22,0.92,-0.61,17551090.03,409.49,4.71,9414.65,9680.34
2020-02-28,BTC,USD,2026-05-11,UTC,8812.55,8892.75,8477.51,8731.61,31653812954.63,-80.94,-0.92,-0.5,17463121.54,415.24,4.71,9278.67,9661.23
2020-02-29,BTC,USD,2026-05-11,UTC,8750.14,8783.13,8569.47,8569.47,28569338388.82,-180.68,-2.06,-1.86,17138835.57,213.66,2.44,9121.81,9630.11
2020-03-01,BTC,USD,2026-05-11,UTC,8550.54,8710.27,8426.71,8557.5,25805457967.58,6.96,0.08,-0.14,17114908.72,283.57,3.32,8926.64,9604.15
2020-03-02,BTC,USD,2026-05-11,UTC,8549.34,8956.12,8518.22,8900.07,29111523358.53,350.73,4.1,4.0,17800037.1,437.9,5.12,8817.45,9587.95
2020-03-03,BTC,USD,2026-05-11,UTC,8907.41,8907.41,8679.94,8772.48,31679555793.1,-134.93,-1.51,-1.43,17544852.07,227.47,2.55,8733.75,9569.05
2020-03-04,BTC,USD,2026-05-11,UTC,8762.36,8839.48,8554.1,8749.5,29780398865.11,-12.86,-0.15,-0.26,17498900.44,285.38,3.26,8722.32,9550.62
2020-03-05,BTC,USD,2026-05-11,UTC,8756.31,9136.66,8756.31,9051.14,28798098411.37,294.83,3.37,3.45,18102178.42,380.35,4.34,8761.68,9546.09
2020-03-06,BTC,USD,2026-05-11,UTC,9062.48,9150.67,9007.39,9129.27,33574313953.09,66.79,0.74,0.86,18258433.26,143.29,1.58,8818.49,9530.32
2020-03-07,BTC,USD,2026-05-11,UTC,9133.49,9167.92,8869.5,8898.94,34911099914.61,-234.54,-2.57,-2.52,17797784.16,298.42,3.27,8865.56,9501.82
2020-03-08,BTC,USD,2026-05-11,UTC,8898.96,8898.96,8042.74,8042.74,33505674162.18,-856.22,-9.62,-9.62,16085372.17,856.22,9.62,8792.02,9442.56
