date,symbol,timezone,open,high,low,close,volume,daily_change,intraday_return_pct,daily_return_pct,cumulative_return_pct,intraday_volatility_abs,volatility_ratio,intraday_volatility_pct,volume_change_pct,moving_avg_7d,moving_avg_30d,dt_last_refreshed
5/27/16,VXX,US/Eastern,15.07,15.21,13.57,13.58,249561171,-1.48,-9.85,-10.03,-86.1,1.64,0.12,10.87,-36.65,15.73,20.46,5/8/26
6/3/16,VXX,US/Eastern,13.39,13.97,12.94,13.02,244511495,-0.37,-2.76,-4.16,-86.67,1.03,0.08,7.69,-2.02,15.17,20.3,5/8/26
6/10/16,VXX,US/Eastern,12.95,14.46,12.6,14.39,308370605,1.44,11.12,10.52,-85.27,1.86,0.13,14.32,26.12,14.94,20.04,5/8/26
6/17/16,VXX,US/Eastern,15.02,17.3,14.66,15.58,623764960,0.56,3.73,8.27,-84.05,2.64,0.17,17.58,102.28,14.76,19.92,5/8/26
6/24/16,VXX,US/Eastern,14.55,17.2,13.52,16.92,530730120,2.37,16.29,8.6,-82.68,3.68,0.22,25.29,-14.92,14.9,19.85,5/8/26
7/1/16,VXX,US/Eastern,16.9,17.87,13.31,13.39,548929634,-3.51,-20.77,-20.86,-86.29,4.56,0.34,26.98,3.43,14.57,19.69,5/8/26
7/8/16,VXX,US/Eastern,13.62,14.14,12.12,12.21,297747334,-1.41,-10.35,-8.81,-87.5,2.03,0.17,14.87,-45.76,14.16,19.32,5/8/26
7/15/16,VXX,US/Eastern,12.01,12.25,11.53,11.68,308098951,-0.33,-2.75,-4.34,-88.05,0.72,0.06,6,3.48,13.88,18.98,5/8/26
7/22/16,VXX,US/Eastern,11.72,11.78,11.04,11.17,280551946,-0.55,-4.69,-4.36,-88.57,0.74,0.07,6.31,-8.94,13.62,18.7,5/8/26
7/29/16,VXX,US/Eastern,11.1,11.54,10.1,10.18,297117217,-0.92,-8.29,-8.87,-89.58,1.44,0.14,12.93,5.9,13.02,18.37,5/8/26
8/5/16,VXX,US/Eastern,10.11,10.71,9.39,9.52,322936992,-0.59,-5.83,-6.48,-90.26,1.32,0.14,13.06,8.69,12.15,17.86,5/8/26
8/12/16,VXX,US/Eastern,9.4,38.21,9.3,36.95,169868989,27.55,293.09,288.1,-62.18,28.91,0.78,307.55,-47.4,15.01,18.2,5/8/26
8/19/16,VXX,US/Eastern,36.54,38.44,35.96,36.13,136633962,-0.41,-1.12,-2.22,-63.02,2.48,0.07,6.79,-19.57,18.26,18.57,5/8/26
8/26/16,VXX,US/Eastern,36.38,38.35,35.66,37.11,160173989,0.73,2.01,2.71,-62.02,2.69,0.07,7.39,17.23,21.82,19.01,5/8/26
9/2/16,VXX,US/Eastern,36.97,37.17,34.75,34.8,131244970,-2.17,-5.87,-6.22,-64.38,2.42,0.07,6.55,-18.06,25.12,19.29,5/8/26
9/9/16,VXX,US/Eastern,34.47,38.95,33.32,38.89,146188847,4.42,12.82,11.75,-60.19,5.63,0.14,16.33,11.39,29.08,19.63,5/8/26
9/16/16,VXX,US/Eastern,39.29,42.41,35.88,38.91,353966755,-0.38,-0.97,0.05,-60.17,6.53,0.17,16.62,142.13,33.19,20.08,5/8/26
9/23/16,VXX,US/Eastern,37.56,38.67,33.36,33.8,208361314,-3.76,-10.01,-13.13,-65.4,5.31,0.16,14.14,-41.14,36.66,20.39,5/8/26
9/30/16,VXX,US/Eastern,35.04,36.64,33,34.07,242300888,-0.97,-2.77,0.8,-65.13,3.64,0.11,10.39,16.29,36.24,20.8,5/8/26
10/7/16,VXX,US/Eastern,34.41,34.7,32.88,33.28,174542197,-1.13,-3.28,-2.32,-65.94,1.82,0.05,5.29,-27.96,35.84,21.21,5/8/26
10/14/16,VXX,US/Eastern,32.86,36.63,32.27,35.06,210164584,2.2,6.7,5.35,-64.11,4.36,0.12,13.26,20.41,35.54,21.73,5/8/26
10/21/16,VXX,US/Eastern,34.83,35.35,31.53,31.57,153503516,-3.26,-9.36,-9.95,-67.69,3.82,0.12,10.97,-26.96,35.08,22.14,5/8/26
10/28/16,VXX,US/Eastern,30.88,34,30.34,33.43,170760913,2.55,8.26,5.89,-65.78,3.66,0.11,11.85,11.24,34.3,22.69,5/8/26
11/4/16,VXX,US/Eastern,33.24,38.37,33.15,37.94,244210416,4.7,14.14,13.49,-61.17,5.22,0.14,15.7,43.01,34.16,23.34,5/8/26
11/11/16,VXX,US/Eastern,34.66,35.03,30.19,31.44,319054289,-3.22,-9.29,-17.13,-67.82,4.84,0.15,13.96,30.65,33.83,23.82,5/8/26
11/18/16,VXX,US/Eastern,31.6,32.46,28.89,29.06,178434297,-2.54,-8.04,-7.57,-70.26,3.57,0.12,11.3,-44.07,33.11,24.26,5/8/26
11/25/16,VXX,US/Eastern,28.72,28.74,27.64,27.82,95519514,-0.9,-3.13,-4.27,-71.53,1.1,0.04,3.83,-46.47,32.33,24.62,5/8/26
12/2/16,VXX,US/Eastern,28.15,29.48,27.4,28.97,156438809,0.82,2.91,4.13,-70.35,2.08,0.07,7.39,63.78,31.46,25.05,5/8/26
12/9/16,VXX,US/Eastern,27.96,28.08,25.51,25.97,187024862,-1.99,-7.12,-10.36,-73.42,2.57,0.1,9.19,19.55,30.66,25.4,5/8/26
12/16/16,VXX,US/Eastern,26,26.87,25.45,25.61,181401550,-0.39,-1.5,-1.39,-73.79,1.42,0.06,5.46,-3.01,29.54,25.75,5/8/26
12/23/16,VXX,US/Eastern,25.33,25.34,23.74,24.15,114549201,-1.18,-4.66,-5.7,-75.28,1.6,0.07,6.32,-36.85,27.57,26.1,5/8/26
12/30/16,VXX,US/Eastern,24.11,25.79,23.62,25.51,103621900,1.4,5.81,5.63,-73.89,2.17,0.09,9,-9.54,26.73,26.52,5/8/26
1/6/17,VXX,US/Eastern,24.48,24.66,21.63,22.13,143215752,-2.35,-9.6,-13.25,-77.35,3.03,0.14,12.39,38.21,25.74,26.78,5/8/26
1/13/17,VXX,US/Eastern,22.2,22.51,21.16,21.45,188050897,-0.75,-3.38,-3.07,-78.05,1.35,0.06,6.08,31.31,24.83,26.97,5/8/26
1/20/17,VXX,US/Eastern,21.75,21.82,20.68,20.71,167919339,-1.04,-4.78,-3.45,-78.8,1.14,0.06,5.24,-10.71,23.65,27.1,5/8/26
1/27/17,VXX,US/Eastern,20.71,21.1,18.89,18.97,181744754,-1.74,-8.4,-8.4,-80.58,2.21,0.12,10.67,8.23,22.65,27.28,5/8/26
2/3/17,VXX,US/Eastern,19.35,20.32,18.62,18.82,224889566,-0.53,-2.74,-0.79,-80.74,1.7,0.09,8.79,23.74,21.68,27.5,5/8/26
2/10/17,VXX,US/Eastern,19.03,19.27,18.08,18.21,186253863,-0.82,-4.31,-3.24,-81.36,1.19,0.07,6.25,-17.18,20.83,27.72,5/8/26
2/17/17,VXX,US/Eastern,17.89,18.4,16.76,17.54,286436326,-0.35,-1.96,-3.68,-82.05,1.64,0.09,9.17,53.79,19.69,27.93,5/8/26
2/24/17,VXX,US/Eastern,17.3,19.06,17.24,18.09,195811211,0.79,4.57,3.14,-81.48,1.82,0.1,10.52,-31.64,19.11,28.2,5/8/26
3/3/17,VXX,US/Eastern,18.08,18.55,17.44,17.54,216928734,-0.54,-2.99,-3.04,-82.05,1.11,0.06,6.14,10.78,18.55,28.46,5/8/26
3/10/17,VXX,US/Eastern,17.5,17.58,16.87,17.01,186239493,-0.49,-2.8,-3.02,-82.59,0.71,0.04,4.06,-14.15,18.03,27.8,5/8/26
3/17/17,VXX,US/Eastern,16.93,17.09,15.57,15.81,213223341,-1.12,-6.62,-7.05,-83.82,1.52,0.1,8.98,14.49,17.57,27.12,5/8/26
3/24/17,VXX,US/Eastern,15.79,17.5,15.4,16.77,373806316,0.98,6.21,6.07,-82.84,2.1,0.12,13.27,75.31,17.28,26.44,5/8/26
3/31/17,VXX,US/Eastern,17.41,17.52,15.3,15.79,261906929,-1.62,-9.3,-5.84,-83.84,2.22,0.14,12.75,-29.94,16.94,25.81,5/8/26
4/7/17,VXX,US/Eastern,15.81,16.52,15.33,16.45,298540072,0.64,4.05,4.18,-83.16,1.19,0.07,7.53,13.99,16.78,25.06,5/8/26
4/13/17,VXX,US/Eastern,16.52,18.4,16.32,18.26,315473549,1.74,10.53,11,-81.31,2.08,0.11,12.59,5.67,16.8,24.37,5/8/26
4/21/17,VXX,US/Eastern,17.96,17.99,16.83,17.2,314381375,-0.76,-4.23,-5.81,-82.4,1.16,0.07,6.46,-0.35,16.76,23.82,5/8/26
4/28/17,VXX,US/Eastern,15.83,16.06,14.97,15.01,245538083,-0.82,-5.18,-12.73,-84.64,1.09,0.07,6.89,-21.9,16.47,23.19,5/8/26
5/5/17,VXX,US/Eastern,14.86,14.9,14.29,14.45,233515330,-0.41,-2.76,-3.73,-85.21,0.61,0.04,4.1,-4.9,16.28,22.56,5/8/26
5/12/17,VXX,US/Eastern,14.26,14.61,13.86,14.04,236052933,-0.22,-1.54,-2.84,-85.63,0.75,0.05,5.26,1.09,15.89,21.86,5/8/26
5/19/17,VXX,US/Eastern,13.93,16.11,13.55,14.64,517465624,0.71,5.1,4.27,-85.02,2.56,0.17,18.38,119.22,15.72,21.29,5/8/26
5/26/17,VXX,US/Eastern,14.22,14.23,13.45,13.46,254344499,-0.76,-5.34,-8.06,-86.22,0.78,0.06,5.49,-50.85,15.29,20.63,5/8/26
6/2/17,VXX,US/Eastern,13.66,13.82,13.09,13.21,197848002,-0.45,-3.29,-1.86,-86.48,0.73,0.06,5.34,-22.21,14.57,19.8,5/8/26
6/9/17,VXX,US/Eastern,13.28,13.91,12.85,13.31,304832224,0.03,0.23,0.76,-86.38,1.06,0.08,7.98,54.07,14.02,19.2,5/8/26
6/16/17,VXX,US/Eastern,13.48,13.82,12.89,12.99,359761136,-0.49,-3.64,-2.4,-86.7,0.93,0.07,6.9,18.02,13.73,18.66,5/8/26
6/23/17,VXX,US/Eastern,12.75,12.97,12.5,12.54,272322295,-0.21,-1.65,-3.46,-87.16,0.47,0.04,3.69,-24.3,13.46,18.15,5/8/26
6/30/17,VXX,US/Eastern,12.38,14.16,12.19,12.76,468188862,0.38,3.07,1.75,-86.94,1.97,0.15,15.92,71.92,13.27,17.61,5/8/26
7/7/17,VXX,US/Eastern,12.55,13.68,12.47,13.08,270323753,0.53,4.22,2.51,-86.61,1.21,0.09,9.64,-42.26,13.05,17.18,5/8/26
7/14/17,VXX,US/Eastern,13.09,13.34,11.93,12.01,275421276,-1.08,-8.25,-8.18,-87.71,1.41,0.12,10.77,1.89,12.84,16.73,5/8/26
7/21/17,VXX,US/Eastern,11.79,11.94,11.2,11.2,268718252,-0.59,-5,-6.74,-88.54,0.74,0.07,6.28,-2.43,12.56,16.3,5/8/26
7/28/17,VXX,US/Eastern,11.19,11.8,10.91,11.29,294454533,0.1,0.89,0.8,-88.44,0.89,0.08,7.95,9.58,12.27,15.82,5/8/26
8/4/17,VXX,US/Eastern,11.13,11.34,10.99,11.19,236483012,0.06,0.54,-0.89,-88.55,0.35,0.03,3.14,-19.69,12.01,15.46,5/8/26
8/11/17,VXX,US/Eastern,11.2,14.07,10.93,13.66,663690738,2.46,21.96,22.07,-86.02,3.14,0.23,28.04,180.65,12.17,15.2,5/8/26
8/18/17,VXX,US/Eastern,12.62,13.73,11.58,13.3,761965383,0.68,5.39,-2.64,-86.39,2.15,0.16,17.04,14.81,12.25,14.95,5/8/26
8/25/17,VXX,US/Eastern,13.2,50.11,11.79,47.68,345868757,34.48,261.21,258.5,-51.2,38.32,0.8,290.3,-54.61,17.19,15.91,5/8/26
9/1/17,VXX,US/Eastern,47.08,51.01,45.72,46.17,153906634,-0.91,-1.93,-3.17,-52.74,5.29,0.11,11.24,-55.5,22.07,16.82,5/8/26
9/8/17,VXX,US/Eastern,47.87,50.74,46.94,48.52,166566786,0.65,1.36,5.09,-50.34,3.8,0.08,7.94,8.23,27.4,17.83,5/8/26
9/15/17,VXX,US/Eastern,46.74,46.75,42.73,42.82,123524311,-3.92,-8.39,-11.75,-56.17,4.02,0.09,8.6,-25.84,31.91,18.68,5/8/26
9/22/17,VXX,US/Eastern,42.25,42.57,40.62,41.25,127183403,-1,-2.37,-3.67,-57.78,1.95,0.05,4.62,2.96,36.2,19.45,5/8/26
9/29/17,VXX,US/Eastern,41.34,42.54,39.1,39.19,123350314,-2.15,-5.2,-4.99,-59.89,3.44,0.09,8.32,-3.01,39.85,20.17,5/8/26
10/6/17,VXX,US/Eastern,38.96,38.98,37.01,37.08,123290472,-1.88,-4.83,-5.38,-62.05,1.97,0.05,5.06,-0.05,43.24,20.84,5/8/26
10/13/17,VXX,US/Eastern,36.95,38.24,35.03,35.34,113031372,-1.61,-4.36,-4.69,-63.83,3.21,0.09,8.69,-8.32,41.48,21.49,5/8/26
10/20/17,VXX,US/Eastern,35.03,36.19,33.71,33.79,134047457,-1.24,-3.54,-4.39,-65.41,2.48,0.07,7.08,18.59,39.71,22.06,5/8/26
10/27/17,VXX,US/Eastern,33.57,38.85,33.54,34.26,234457900,0.69,2.06,1.39,-64.93,5.31,0.15,15.82,74.91,37.68,22.67,5/8/26
11/3/17,VXX,US/Eastern,34.75,35.38,33.42,33.66,166285865,-1.09,-3.14,-1.75,-65.55,1.96,0.06,5.64,-29.08,36.37,23.25,5/8/26
11/10/17,VXX,US/Eastern,33.58,35.91,33.11,34.8,187774036,1.22,3.63,3.39,-64.38,2.8,0.08,8.34,12.92,35.45,23.8,5/8/26
11/17/17,VXX,US/Eastern,35.42,37.1,34.23,34.45,202431709,-0.97,-2.74,-1.01,-64.74,2.87,0.08,8.1,7.81,34.77,24.37,5/8/26
11/24/17,VXX,US/Eastern,33.96,34.09,31.5,31.64,106512384,-2.32,-6.83,-8.16,-67.62,2.59,0.08,7.63,-47.38,33.99,24.93,5/8/26
12/1/17,VXX,US/Eastern,31.74,36.17,31.05,32.83,245248657,1.09,3.43,3.76,-66.4,5.12,0.16,16.13,130.25,33.63,25.54,5/8/26
12/8/17,VXX,US/Eastern,31.36,32.99,30.28,30.33,182217245,-1.03,-3.28,-7.61,-68.96,2.71,0.09,8.64,-25.7,33.14,26.08,5/8/26
12/15/17,VXX,US/Eastern,29.48,30.27,27.94,28.19,154650375,-1.29,-4.38,-7.06,-71.15,2.33,0.08,7.9,-15.13,32.27,26.53,5/8/26
12/22/17,VXX,US/Eastern,27.79,28.24,27.4,27.73,154286750,-0.06,-0.22,-1.63,-71.62,0.84,0.03,3.02,-0.24,31.42,27.01,5/8/26
12/29/17,VXX,US/Eastern,28.04,28.04,27.33,27.92,88392881,-0.12,-0.43,0.69,-71.42,0.71,0.03,2.53,-42.71,30.44,27.5,5/8/26
1/5/18,VXX,US/Eastern,27.76,27.9,26.01,26.28,98809631,-1.48,-5.33,-5.87,-73.1,1.89,0.07,6.81,11.78,29.27,27.93,5/8/26
1/12/18,VXX,US/Eastern,26.24,26.91,25.59,25.85,132313283,-0.39,-1.49,-1.64,-73.54,1.32,0.05,5.03,33.91,28.45,28.36,5/8/26
1/19/18,VXX,US/Eastern,26.02,27.91,25.96,26.82,219964068,0.8,3.07,3.75,-72.55,1.95,0.07,7.49,66.24,27.59,28.84,5/8/26
1/26/18,VXX,US/Eastern,27.03,28.31,26.05,27.64,222528817,0.61,2.26,3.06,-71.71,2.26,0.08,8.36,1.17,27.2,29.33,5/8/26
2/2/18,VXX,US/Eastern,28.3,33.54,27.58,32.92,427887642,4.62,16.33,19.1,-66.31,5.96,0.18,21.06,92.28,27.88,29.99,5/8/26
2/9/18,VXX,US/Eastern,34.64,56.5,32.26,50.03,614881284,15.39,44.43,51.97,-48.79,24.24,0.48,69.98,43.7,31.07,31.26,5/8/26
2/16/18,VXX,US/Eastern,48.36,50.69,40.35,42.15,194501689,-6.21,-12.84,-15.75,-56.86,10.34,0.25,21.38,-68.37,33.1,32.29,5/8/26
2/23/18,VXX,US/Eastern,43.45,45.03,40.39,40.41,136437667,-3.04,-7,-4.13,-58.64,4.64,0.11,10.68,-29.85,35.12,33.26,5/8/26
3/2/18,VXX,US/Eastern,39.37,50.68,38.64,44.99,246256786,5.62,14.27,11.33,-53.95,12.04,0.27,30.58,80.49,37.85,34.39,5/8/26
3/9/18,VXX,US/Eastern,46.21,46.3,38.24,38.28,167846800,-7.93,-17.16,-14.91,-60.82,8.06,0.21,17.44,-31.84,39.49,35.21,5/8/26
3/16/18,VXX,US/Eastern,39,42.18,38.61,39.5,156026133,0.5,1.28,3.19,-59.57,3.57,0.09,9.15,-7.04,41.18,36.08,5/8/26
3/23/18,VXX,US/Eastern,40.34,50.15,39.53,49.76,243382944,9.42,23.35,25.97,-49.07,10.62,0.21,26.33,55.99,43.59,36.15,5/8/26
3/29/18,VXX,US/Eastern,46.55,52.31,46.13,47.31,155144840,0.76,1.63,-4.92,-51.58,6.18,0.13,13.28,-36.25,43.2,36.19,5/8/26
4/6/18,VXX,US/Eastern,48.68,53.82,46.71,49.76,199590838,1.08,2.22,5.18,-49.07,7.11,0.14,14.61,28.65,44.29,36.23,5/8/26
4/13/18,VXX,US/Eastern,49.01,50.19,44.97,45.3,154818601,-3.71,-7.57,-8.96,-53.63,5.22,0.12,10.65,-22.43,44.99,36.32,5/8/26
4/20/18,VXX,US/Eastern,44.27,44.33,39.76,42.39,162693215,-1.88,-4.25,-6.42,-56.61,4.57,0.11,10.32,5.09,44.61,36.35,5/8/26
4/27/18,VXX,US/Eastern,41.87,45.88,40.59,41.48,175427403,-0.39,-0.93,-2.15,-57.54,5.29,0.13,12.63,7.83,45.07,36.43,5/8/26
5/4/18,VXX,US/Eastern,41.06,43.97,39.45,40.02,162417214,-1.04,-2.53,-3.52,-59.04,4.52,0.11,11.01,-7.42,45.15,36.53,5/8/26
5/11/18,VXX,US/Eastern,39.96,40.63,35.75,35.75,117499683,-4.21,-10.54,-10.67,-63.41,4.88,0.14,12.21,-27.66,43.14,36.54,5/8/26
5/18/18,VXX,US/Eastern,35.43,37.65,34.51,35.3,151144852,-0.13,-0.37,-1.26,-63.87,3.14,0.09,8.86,28.63,41.43,36.59,5/8/26
5/25/18,VXX,US/Eastern,34.05,36.16,33.47,34.25,133604505,0.2,0.59,-2.97,-64.94,2.69,0.08,7.9,-11.6,39.21,36.59,5/8/26
6/1/18,VXX,US/Eastern,35.85,39.55,34.86,35.29,146090161,-0.56,-1.56,3.04,-63.88,4.69,0.13,13.08,9.35,37.78,36.65,5/8/26
6/8/18,VXX,US/Eastern,34.68,34.81,32.1,32.6,127780545,-2.08,-6,-7.62,-66.63,2.71,0.08,7.81,-12.53,36.38,36.57,5/8/26
6/15/18,VXX,US/Eastern,32.67,32.77,30.91,31.67,140270745,-1,-3.06,-2.85,-67.58,1.86,0.06,5.69,9.77,34.98,36.48,5/8/26
6/22/18,VXX,US/Eastern,32.55,34.84,31.19,33.06,183481994,0.51,1.57,4.39,-66.16,3.65,0.11,11.21,30.81,33.99,36.53,5/8/26
6/29/18,VXX,US/Eastern,34.24,40.51,34.24,37,279183875,2.76,8.06,11.92,-62.13,6.27,0.17,18.31,52.16,34.17,36.67,5/8/26
7/6/18,VXX,US/Eastern,38.74,39.22,34.15,34.23,124330779,-4.51,-11.64,-7.49,-64.96,5.07,0.15,13.09,-55.47,34.01,36.8,5/8/26
7/13/18,VXX,US/Eastern,33.32,33.47,31.36,31.45,154262019,-1.87,-5.61,-8.12,-67.81,2.11,0.07,6.33,24.07,33.61,36.9,5/8/26
7/20/18,VXX,US/Eastern,31.24,31.83,30.26,31.33,135258489,0.09,0.29,-0.38,-67.93,1.57,0.05,5.03,-12.32,33.05,37.02,5/8/26
7/27/18,VXX,US/Eastern,31.35,32.32,30.18,31.34,155042776,-0.01,-0.03,0.03,-67.92,2.14,0.07,6.83,14.63,32.87,37.14,5/8/26
8/3/18,VXX,US/Eastern,31.12,32.7,30.01,30.32,155885614,-0.8,-2.57,-3.25,-68.97,2.69,0.09,8.64,0.54,32.68,37.27,5/8/26
8/10/18,VXX,US/Eastern,30.09,30.59,27.8,29.94,141513684,-0.15,-0.5,-1.25,-69.36,2.79,0.09,9.27,-9.22,32.23,37.41,5/8/26
8/17/18,VXX,US/Eastern,30.31,34.09,29.27,29.4,248400368,-0.91,-3,-1.8,-69.91,4.82,0.16,15.9,75.53,31.14,37.5,5/8/26
8/24/18,VXX,US/Eastern,28.87,29.62,28.37,28.8,153302753,-0.07,-0.24,-2.04,-70.52,1.25,0.04,4.33,-38.28,30.37,37.53,5/8/26
8/31/18,VXX,US/Eastern,28.41,29.98,28.35,29.07,141059786,0.66,2.32,0.94,-70.25,1.63,0.06,5.74,-7.99,30.03,37.41,5/8/26
9/7/18,VXX,US/Eastern,29.26,31.36,29.14,30.86,158934919,1.6,5.47,6.16,-68.41,2.22,0.07,7.59,12.67,29.96,36.77,5/8/26
9/14/18,VXX,US/Eastern,30.26,30.57,27.31,27.39,151148280,-2.87,-9.48,-11.24,-71.97,3.26,0.12,10.77,-4.9,29.4,36.28,5/8/26
9/21/18,VXX,US/Eastern,27.32,28.24,26.28,26.7,163477879,-0.62,-2.27,-2.52,-72.67,1.96,0.07,7.17,8.16,28.88,35.82,5/8/26
9/28/18,VXX,US/Eastern,26.83,27.44,26.24,26.67,119208880,-0.16,-0.6,-0.11,-72.7,1.2,0.04,4.47,-27.08,28.41,35.21,5/8/26
10/5/18,VXX,US/Eastern,25.98,29.95,25.85,28.38,231448127,2.4,9.24,6.41,-70.95,4.1,0.14,15.78,94.15,28.27,34.88,5/8/26
10/12/18,VXX,US/Eastern,29.14,38.69,28.35,34.02,466981808,4.88,16.75,19.87,-65.18,10.34,0.3,35.48,101.77,29.01,34.69,5/8/26
10/19/18,VXX,US/Eastern,34.84,35.81,31.94,34.05,345116685,-0.79,-2.27,0.09,-65.15,3.87,0.11,11.11,-26.1,29.72,34.17,5/8/26
10/26/18,VXX,US/Eastern,34.06,41.66,33.92,39.99,402729681,5.93,17.41,17.44,-59.07,7.74,0.19,22.72,16.69,31.03,33.93,5/8/26
11/2/18,VXX,US/Eastern,38.6,42.2,35.22,36.68,284885599,-1.92,-4.97,-8.28,-62.46,6.98,0.19,18.08,-29.26,32.36,33.49,5/8/26
11/9/18,VXX,US/Eastern,36.73,36.99,31.56,33.31,164464490,-3.42,-9.31,-9.19,-65.91,5.43,0.16,14.78,-42.27,33.3,33.09,5/8/26
11/16/18,VXX,US/Eastern,33.39,38.31,33.26,35.17,229184375,1.78,5.33,5.58,-64,5.05,0.14,15.12,39.35,34.51,32.85,5/8/26
11/23/18,VXX,US/Eastern,35.19,40.31,34.9,38.6,166227484,3.41,9.69,9.75,-60.49,5.41,0.14,15.37,-27.47,35.97,32.75,5/8/26
11/30/18,VXX,US/Eastern,37.85,37.89,34.24,34.49,149356793,-3.36,-8.88,-10.65,-64.7,3.65,0.11,9.64,-10.15,36.04,32.57,5/8/26
12/7/18,VXX,US/Eastern,32.04,41.66,31.83,40.3,254414127,8.26,25.78,16.85,-58.75,9.83,0.24,30.68,70.34,36.93,32.72,5/8/26
12/14/18,VXX,US/Eastern,40.37,42.38,38.32,40.55,202121345,0.18,0.45,0.62,-58.5,4.06,0.1,10.06,-20.55,37.01,32.9,5/8/26
12/21/18,VXX,US/Eastern,40.97,47.68,40.32,47.16,323814255,6.19,15.11,16.3,-51.73,7.36,0.16,17.96,60.21,38.51,33.33,5/8/26
12/28/18,VXX,US/Eastern,47.7,51.99,46.7,48.82,205286546,1.12,2.35,3.52,-50.03,5.29,0.11,11.09,-36.6,40.73,33.78,5/8/26
1/4/19,VXX,US/Eastern,47.47,48.8,43.74,43.94,160035274,-3.53,-7.44,-10,-55.03,5.06,0.12,10.66,-22.04,41.98,34.16,5/8/26
1/11/19,VXX,US/Eastern,43.51,44.15,39.24,39.31,151733428,-4.2,-9.65,-10.54,-59.76,4.91,0.12,11.28,-5.19,42.08,34.41,5/8/26
1/18/19,VXX,US/Eastern,40.35,40.43,36.35,37.08,142437030,-3.27,-8.1,-5.67,-62.05,4.08,0.11,10.11,-6.13,42.45,34.54,5/8/26
1/25/19,VXX,US/Eastern,37.47,42.5,37.11,37.28,131232832,-0.19,-0.51,0.54,-61.84,5.39,0.14,14.38,-7.87,42.02,34.55,5/8/26
2/1/19,VXX,US/Eastern,38.6,39.99,34.9,35.09,114398771,-3.51,-9.09,-5.87,-64.08,5.09,0.15,13.19,-12.83,41.24,34.58,5/8/26
2/8/19,VXX,US/Eastern,34.93,36.01,32.96,34.23,104971008,-0.7,-2,-2.45,-64.96,3.05,0.09,8.73,-8.24,39.39,34.68,5/8/26
2/15/19,VXX,US/Eastern,33.77,34.54,32.52,32.59,103406181,-1.18,-3.49,-4.79,-66.64,2.02,0.06,5.97,-1.49,37.07,34.72,5/8/26
2/22/19,VXX,US/Eastern,33.17,33.27,30.52,30.59,82161530,-2.58,-7.78,-6.14,-68.69,2.75,0.09,8.29,-20.54,35.17,34.69,5/8/26
3/1/19,VXX,US/Eastern,29.9,32.58,29.56,29.98,91936682,0.08,0.27,-1.99,-69.31,3.02,0.1,10.1,11.9,33.83,34.68,5/8/26
3/8/19,VXX,US/Eastern,29.64,34.59,29.27,33.23,168917112,3.59,12.11,10.84,-65.99,5.32,0.16,17.95,83.73,33.28,34.79,5/8/26
3/15/19,VXX,US/Eastern,32.61,32.61,28.21,28.59,114299355,-4.02,-12.33,-13.96,-70.74,4.4,0.15,13.49,-32.33,32.04,34.76,5/8/26
3/22/19,VXX,US/Eastern,28.81,32.29,28.12,32.08,182017996,3.27,11.35,12.21,-67.16,4.17,0.13,14.47,59.25,31.61,34.87,5/8/26
3/29/19,VXX,US/Eastern,32.14,33,29.17,29.26,163857807,-2.88,-8.96,-8.79,-70.05,3.83,0.13,11.92,-9.98,30.9,34.88,5/8/26
4/5/19,VXX,US/Eastern,28.97,29.28,27.97,28,104026327,-0.97,-3.35,-4.31,-71.34,1.32,0.05,4.54,-36.51,30.25,34.78,5/8/26
4/12/19,VXX,US/Eastern,28.07,29.03,26.16,26.26,99287995,-1.81,-6.45,-6.21,-73.12,2.87,0.11,10.21,-4.55,29.63,34.75,5/8/26
4/18/19,VXX,US/Eastern,25.87,26.96,25.24,25.48,95994900,-0.39,-1.51,-2.97,-73.92,1.72,0.07,6.65,-3.32,28.99,34.71,5/8/26
4/26/19,VXX,US/Eastern,25.75,26.94,24.86,25.29,106736620,-0.46,-1.79,-0.75,-74.11,2.07,0.08,8.06,11.19,27.85,34.66,5/8/26
5/3/19,VXX,US/Eastern,25.45,27.74,25.24,25.42,101554559,-0.03,-0.12,0.51,-73.98,2.5,0.1,9.84,-4.85,27.4,34.56,5/8/26
5/10/19,VXX,US/Eastern,27.96,33.29,26.66,28.19,295195710,0.23,0.82,10.9,-71.15,6.63,0.24,23.71,190.68,26.84,34.37,5/8/26
5/17/19,VXX,US/Eastern,31.67,32.59,27.73,28.52,203869062,-3.15,-9.95,1.17,-70.81,4.86,0.17,15.35,-30.94,26.74,34.18,5/8/26
5/24/19,VXX,US/Eastern,29.31,29.8,26.93,28.42,151603026,-0.89,-3.04,-0.35,-70.91,2.87,0.1,9.79,-25.64,26.8,33.8,5/8/26
5/31/19,VXX,US/Eastern,28.22,30.89,27.76,30.42,104361706,2.2,7.8,7.04,-68.86,3.13,0.1,11.09,-31.16,27.39,33.59,5/8/26
6/7/19,VXX,US/Eastern,30.4,31.41,27.6,28.06,118512786,-2.34,-7.7,-7.76,-71.28,3.81,0.14,12.53,13.56,27.76,33.41,5/8/26
6/14/19,VXX,US/Eastern,27.71,28.3,27.28,27.32,78282179,-0.39,-1.41,-2.64,-72.04,1.02,0.04,3.68,-33.95,28.05,33.15,5/8/26
6/21/19,VXX,US/Eastern,27.29,27.36,25.26,26.62,123215992,-0.67,-2.46,-2.56,-72.75,2.1,0.08,7.7,57.4,28.22,32.75,5/8/26
