data,source,country_name,country_code,indicator_name,indicator_code,year,gdp_per_capita
GDP per Capita,World Bank Open Data,Other small states,OSS,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,12907.6162560274
GDP per Capita,World Bank Open Data,Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,1390.41690981745
GDP per Capita,World Bank Open Data,Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,16477.9066268111
GDP per Capita,World Bank Open Data,Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,7037.00803692604
GDP per Capita,World Bank Open Data,Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,3400.78949767074
GDP per Capita,World Bank Open Data,Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,15846.7968470167
GDP per Capita,World Bank Open Data,Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,2575.77274140393
GDP per Capita,World Bank Open Data,Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,15874.5220531254
GDP per Capita,World Bank Open Data,Pre-demographic dividend,PRE,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,1681.19065754666
GDP per Capita,World Bank Open Data,Puerto Rico (US),PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,31830.5284993358
GDP per Capita,World Bank Open Data,Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,23343.3628970034
GDP per Capita,World Bank Open Data,Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,5821.18199548738
GDP per Capita,World Bank Open Data,West Bank and Gaza,PSE,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,3656.85827137011
GDP per Capita,World Bank Open Data,Pacific island small states,PSS,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,4136.34140894161
GDP per Capita,World Bank Open Data,Post-demographic dividend,PST,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,45840.3536114764
GDP per Capita,World Bank Open Data,French Polynesia,PYF,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,21582.5892046801
GDP per Capita,World Bank Open Data,Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,66841.3623185691
GDP per Capita,World Bank Open Data,Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,12909.6104013244
GDP per Capita,World Bank Open Data,Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,11447.701171875
GDP per Capita,World Bank Open Data,Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,810.051412137354
GDP per Capita,World Bank Open Data,South Asia,SAS,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,2067.05975687637
GDP per Capita,World Bank Open Data,Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,29566.7933827436
GDP per Capita,World Bank Open Data,Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,709.975280761719
GDP per Capita,World Bank Open Data,Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,1431.18128932159
GDP per Capita,World Bank Open Data,Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,65952.0378959293
GDP per Capita,World Bank Open Data,Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,2223.65890942466
GDP per Capita,World Bank Open Data,Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,843.712517809977
GDP per Capita,World Bank Open Data,El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,4320.11671534627
GDP per Capita,World Bank Open Data,San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,46630.1443120725
GDP per Capita,World Bank Open Data,"Somalia, Fed. Rep.",SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,539.954816211694
GDP per Capita,World Bank Open Data,Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,7755.632986437
GDP per Capita,World Bank Open Data,Sub-Saharan Africa (excluding high income),SSA,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,1907.22499436387
GDP per Capita,World Bank Open Data,Sub-Saharan Africa,SSF,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,1795.5612786554
GDP per Capita,World Bank Open Data,Small states,SST,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,11990.4670996465
GDP per Capita,World Bank Open Data,Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,1935.2931816596
GDP per Capita,World Bank Open Data,Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,6629.66775248603
GDP per Capita,World Bank Open Data,Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,19406.0589683582
GDP per Capita,World Bank Open Data,Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,25814.1687167572
GDP per Capita,World Bank Open Data,Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,51648.9892820514
GDP per Capita,World Bank Open Data,Eswatini,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,3913.14577547336
GDP per Capita,World Bank Open Data,Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,34861.469528968
GDP per Capita,World Bank Open Data,Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,19141.5118743615
GDP per Capita,World Bank Open Data,Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,1109.53926036049
GDP per Capita,World Bank Open Data,Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,31780.5217068989
GDP per Capita,World Bank Open Data,Chad,TCD,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,893.336441643325
GDP per Capita,World Bank Open Data,East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,8379.36503263574
GDP per Capita,World Bank Open Data,Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,9058.74177112172
GDP per Capita,World Bank Open Data,Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,826.255209019798
GDP per Capita,World Bank Open Data,Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,7605.69657797759
GDP per Capita,World Bank Open Data,Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,871.022372934846
GDP per Capita,World Bank Open Data,Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,5998.0017434754
GDP per Capita,World Bank Open Data,Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,8362.63429845968
GDP per Capita,World Bank Open Data,Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,1562.36458068032
GDP per Capita,World Bank Open Data,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,2688.96932958269
GDP per Capita,World Bank Open Data,Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,4788.83342304684
GDP per Capita,World Bank Open Data,South Asia (IDA & IBRD),TSA,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,2067.05975687637
GDP per Capita,World Bank Open Data,Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,1795.5612786554
GDP per Capita,World Bank Open Data,Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,17212.6128892163
GDP per Capita,World Bank Open Data,Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,3528.87213306798
GDP per Capita,World Bank Open Data,Turkiye,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,9395.23378001368
GDP per Capita,World Bank Open Data,Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,5115.13075950206
GDP per Capita,World Bank Open Data,Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,1063.32250976563
GDP per Capita,World Bank Open Data,Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,822.171150036357
GDP per Capita,World Bank Open Data,Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,3619.86157226563
GDP per Capita,World Bank Open Data,Upper middle income,UMC,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,8657.73234539015
GDP per Capita,World Bank Open Data,Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,18315.7316980028
GDP per Capita,World Bank Open Data,United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,64746.4506778863
GDP per Capita,World Bank Open Data,Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,2041.38480729431
GDP per Capita,World Bank Open Data,St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,8740.59425232061
GDP per Capita,World Bank Open Data,"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,2523.11275230667
GDP per Capita,World Bank Open Data,Virgin Islands (U.S.),VIR,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,38633.5298915336
GDP per Capita,World Bank Open Data,Viet Nam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,3440.90025375434
GDP per Capita,World Bank Open Data,Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,3207.44650452083
GDP per Capita,World Bank Open Data,World,WLD,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,11376.0818134476
GDP per Capita,World Bank Open Data,Samoa,WSM,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,4351.94234943706
GDP per Capita,World Bank Open Data,Kosovo,XKX,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,4415.99923011071
GDP per Capita,World Bank Open Data,South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,6533.71121032856
GDP per Capita,World Bank Open Data,Zambia,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,1258.98619844462
GDP per Capita,World Bank Open Data,Zimbabwe,ZWE,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,2184.32923855469
GDP per Capita,World Bank Open Data,Aruba,ABW,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,22759.8071750722
GDP per Capita,World Bank Open Data,Africa Eastern and Southern,AFE,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1351.59166910879
GDP per Capita,World Bank Open Data,Afghanistan,AFG,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,510.787063366811
GDP per Capita,World Bank Open Data,Africa Western and Central,AFW,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,2030.86165860293
GDP per Capita,World Bank Open Data,Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1759.35619918264
GDP per Capita,World Bank Open Data,Albania,ALB,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,6027.91350716348
GDP per Capita,World Bank Open Data,Andorra,AND,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,37361.1070081615
GDP per Capita,World Bank Open Data,Arab World,ARB,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,5739.41283580539
GDP per Capita,World Bank Open Data,United Arab Emirates,ARE,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,37991.7492971665
GDP per Capita,World Bank Open Data,Argentina,ARG,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,8535.59938004389
GDP per Capita,World Bank Open Data,Armenia,ARM,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,4268.68093304583
GDP per Capita,World Bank Open Data,American Samoa,ASM,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,14489.2586563775
GDP per Capita,World Bank Open Data,Antigua and Barbuda,ATG,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,15369.6082250401
GDP per Capita,World Bank Open Data,Australia,AUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,51983.4523666382
GDP per Capita,World Bank Open Data,Austria,AUT,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,48716.4098900349
GDP per Capita,World Bank Open Data,Azerbaijan,AZE,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,4229.91064904503
GDP per Capita,World Bank Open Data,Burundi,BDI,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,255.8324539389
GDP per Capita,World Bank Open Data,Belgium,BEL,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,45906.2875805246
GDP per Capita,World Bank Open Data,Benin,BEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1200.19426557789
GDP per Capita,World Bank Open Data,Burkina Faso,BFA,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,825.237038782475
GDP per Capita,World Bank Open Data,Bangladesh,BGD,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,2248.85078828233
GDP per Capita,World Bank Open Data,Bulgaria,BGR,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,10760.211975413
GDP per Capita,World Bank Open Data,Bahrain,BHR,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,24342.8444554718
GDP per Capita,World Bank Open Data,"Bahamas, The",BHS,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,26178.7537607708
GDP per Capita,World Bank Open Data,Bosnia and Herzegovina,BIH,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,6130.31187968266
GDP per Capita,World Bank Open Data,Belarus,BLR,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,6542.85579976768
GDP per Capita,World Bank Open Data,Belize,BLZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,5238.54078175696
GDP per Capita,World Bank Open Data,Bermuda,BMU,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,106976.546239632
GDP per Capita,World Bank Open Data,Bolivia,BOL,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,3580.96761778303
GDP per Capita,World Bank Open Data,Brazil,BRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,7074.19407495707
GDP per Capita,World Bank Open Data,Barbados,BRB,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,19194.4919736739
GDP per Capita,World Bank Open Data,Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,26834.3592233943
GDP per Capita,World Bank Open Data,Bhutan,BTN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,3191.66906999331
GDP per Capita,World Bank Open Data,Botswana,BWA,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,6323.2974967659
GDP per Capita,World Bank Open Data,Central African Republic,CAF,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,462.879071294011
GDP per Capita,World Bank Open Data,Canada,CAN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,43537.839298904
GDP per Capita,World Bank Open Data,Central Europe and the Baltics,CEB,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,16581.3526115028
GDP per Capita,World Bank Open Data,Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,85897.7843338323
GDP per Capita,World Bank Open Data,Channel Islands,CHI,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,56785.9402005039
GDP per Capita,World Bank Open Data,Chile,CHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,13114.815470545
GDP per Capita,World Bank Open Data,China,CHN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,10627.4637989619
GDP per Capita,World Bank Open Data,Cote d'Ivoire,CIV,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,2179.72934832935
GDP per Capita,World Bank Open Data,Cameroon,CMR,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1555.60370660749
GDP per Capita,World Bank Open Data,"Congo, Dem. Rep.",COD,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,486.425572682256
GDP per Capita,World Bank Open Data,"Congo, Rep.",COG,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1993.586671931
GDP per Capita,World Bank Open Data,Colombia,COL,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,5339.68711357943
GDP per Capita,World Bank Open Data,Comoros,COM,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1519.34665556206
GDP per Capita,World Bank Open Data,Cabo Verde,CPV,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,3539.22661248299
GDP per Capita,World Bank Open Data,Costa Rica,CRI,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,12394.0493969492
GDP per Capita,World Bank Open Data,Caribbean small states,CSS,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,11957.223222537
GDP per Capita,World Bank Open Data,Cuba,CUB,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,9605.27914559614
GDP per Capita,World Bank Open Data,Curacao,CUW,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,16299.8134349902
GDP per Capita,World Bank Open Data,Cayman Islands,CYM,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,82338.7977439023
GDP per Capita,World Bank Open Data,Cyprus,CYP,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,28130.341796875
GDP per Capita,World Bank Open Data,Czechia,CZE,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,23472.8915454417
GDP per Capita,World Bank Open Data,Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,47394.8734504469
GDP per Capita,World Bank Open Data,Djibouti,DJI,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,2844.88810647853
GDP per Capita,World Bank Open Data,Dominica,DMA,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,7827.74842680426
GDP per Capita,World Bank Open Data,Denmark,DNK,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,60985.4885601514
GDP per Capita,World Bank Open Data,Dominican Republic,DOM,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,7135.22273255899
GDP per Capita,World Bank Open Data,Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,3743.5419522929
GDP per Capita,World Bank Open Data,East Asia & Pacific (excluding high income),EAP,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,8391.27634645494
GDP per Capita,World Bank Open Data,Early-demographic dividend,EAR,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,3187.03781234801
GDP per Capita,World Bank Open Data,East Asia & Pacific,EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,11639.4853357389
GDP per Capita,World Bank Open Data,Europe & Central Asia (excluding high income),ECA,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,5776.19343817718
GDP per Capita,World Bank Open Data,Europe & Central Asia,ECS,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,24167.3551199699
GDP per Capita,World Bank Open Data,Ecuador,ECU,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,5463.64515348598
GDP per Capita,World Bank Open Data,"Egypt, Arab Rep.",EGY,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,3511.11381026379
GDP per Capita,World Bank Open Data,Euro area,EMU,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,38236.5543048506
GDP per Capita,World Bank Open Data,Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,27233.9426461608
GDP per Capita,World Bank Open Data,Estonia,EST,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,23933.9939421065
GDP per Capita,World Bank Open Data,Ethiopia,ETH,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,829.790982547947
GDP per Capita,World Bank Open Data,European Union,EUU,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,34694.7035869195
GDP per Capita,World Bank Open Data,Fragile and conflict affected situations,FCS,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1618.4798041022
GDP per Capita,World Bank Open Data,Finland,FIN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,48828.6846862799
GDP per Capita,World Bank Open Data,Fiji,FJI,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,4620.6457238014
GDP per Capita,World Bank Open Data,France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,39169.8606000707
GDP per Capita,World Bank Open Data,Faroe Islands,FRO,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,62243.1905561324
GDP per Capita,World Bank Open Data,"Micronesia, Fed. Sts.",FSM,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,3362.02802120524
GDP per Capita,World Bank Open Data,Gabon,GAB,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,6605.80346077565
GDP per Capita,World Bank Open Data,United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,40812.6794663879
GDP per Capita,World Bank Open Data,Georgia,GEO,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,4300.85701291207
GDP per Capita,World Bank Open Data,Ghana,GHA,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,2195.45481659987
GDP per Capita,World Bank Open Data,Guinea,GIN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1053.66097696415
GDP per Capita,World Bank Open Data,"Gambia, The",GMB,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,720.335143352133
GDP per Capita,World Bank Open Data,Guinea-Bissau,GNB,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,846.915855715971
GDP per Capita,World Bank Open Data,Equatorial Guinea,GNQ,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,5764.05502912947
GDP per Capita,World Bank Open Data,Greece,GRC,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,17886.733165236
GDP per Capita,World Bank Open Data,Grenada,GRD,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,8968.55890108484
GDP per Capita,World Bank Open Data,Greenland,GRL,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,54812.6661771023
GDP per Capita,World Bank Open Data,Guatemala,GTM,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,4477.61785000665
GDP per Capita,World Bank Open Data,Guam,GUM,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,36482.9363953675
GDP per Capita,World Bank Open Data,Guyana,GUY,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,6775.70939096303
GDP per Capita,World Bank Open Data,High income,HIC,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,40108.2348602411
GDP per Capita,World Bank Open Data,"Hong Kong SAR, China",HKG,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,46109.2299946609
GDP per Capita,World Bank Open Data,Honduras,HND,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,2307.61494319511
GDP per Capita,World Bank Open Data,Heavily indebted poor countries (HIPC),HPC,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,962.590226473892
GDP per Capita,World Bank Open Data,Croatia,HRV,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,14807.5608543265
GDP per Capita,World Bank Open Data,Haiti,HTI,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1290.32538667383
GDP per Capita,World Bank Open Data,Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,16386.9308821258
GDP per Capita,World Bank Open Data,IBRD only,IBD,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,6191.51088391849
GDP per Capita,World Bank Open Data,IDA & IBRD total,IBT,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,4923.57218418891
GDP per Capita,World Bank Open Data,IDA total,IDA,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1464.52261402905
GDP per Capita,World Bank Open Data,IDA blend,IDB,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,2008.89632662853
GDP per Capita,World Bank Open Data,Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,3853.70288774146
GDP per Capita,World Bank Open Data,IDA only,IDX,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1170.98051516892
GDP per Capita,World Bank Open Data,Isle of Man,IMN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,79513.5330346598
GDP per Capita,World Bank Open Data,India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1907.04251637669
GDP per Capita,World Bank Open Data,Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,86514.0706108754
GDP per Capita,World Bank Open Data,"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,3202.50003502169
GDP per Capita,World Bank Open Data,Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,4295.18945121228
GDP per Capita,World Bank Open Data,Iceland,ISL,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,60127.9393575616
GDP per Capita,World Bank Open Data,Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,44575.5719045492
GDP per Capita,World Bank Open Data,Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,32091.4866621366
GDP per Capita,World Bank Open Data,Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,5299.04530804283
GDP per Capita,World Bank Open Data,Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,4022.0401356135
GDP per Capita,World Bank Open Data,Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,40028.7341726762
GDP per Capita,World Bank Open Data,Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,8781.50797787648
GDP per Capita,World Bank Open Data,Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1927.66459027849
GDP per Capita,World Bank Open Data,Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1229.51766602907
GDP per Capita,World Bank Open Data,Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,2081.73914242939
GDP per Capita,World Bank Open Data,Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1751.78249168214
GDP per Capita,World Bank Open Data,St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,18859.0190361046
GDP per Capita,World Bank Open Data,"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,33645.7719545073
GDP per Capita,World Bank Open Data,Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,25236.0755848941
GDP per Capita,World Bank Open Data,Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,6904.27677369596
GDP per Capita,World Bank Open Data,Lao PDR,LAO,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,2583.77730696131
GDP per Capita,World Bank Open Data,Lebanon,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,5561.19166950397
GDP per Capita,World Bank Open Data,Liberia,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,616.787867006715
GDP per Capita,World Bank Open Data,Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,6650.33810585348
GDP per Capita,World Bank Open Data,St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,8411.07474936367
GDP per Capita,World Bank Open Data,Latin America & Caribbean,LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,7168.64740599577
GDP per Capita,World Bank Open Data,Least developed countries: UN classification,LDC,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1088.72161311357
GDP per Capita,World Bank Open Data,Low income,LIC,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,605.437906755342
GDP per Capita,World Bank Open Data,Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,164671.093553454
